Neuron,Start Time,Amplitude,Peak,Decay Time,Rise Time,Latency,Frequency
n27,1516,0.4323999999999999,1.705,2,0,2,0.5
n27,1521,0.4233666666666669,1.705,30,0,30,0.4666666666666667
n27,1526,0.22689999999999988,1.456,30,1,31,0.5666666666666667
n27,1531,0.25836666666666686,1.456,29,3,32,0.5
n27,1536,0.28446666666666665,1.456,24,0,24,0.5
n27,1541,0.37126666666666686,1.456,19,0,19,0.4666666666666667
n27,1546,0.3725333333333336,1.423,23,0,23,0.5333333333333333
n27,1551,0.3531333333333333,1.36,30,0,30,0.43333333333333335
n27,1556,0.2466666666666667,1.195,30,0,30,0.5
n27,1561,0.3100333333333334,1.195,26,0,26,0.6
n27,1566,0.3593000000000002,1.195,21,0,21,0.5666666666666667
n27,1571,0.38723333333333343,1.195,16,0,16,0.5333333333333333
n27,1576,0.34253333333333325,1.091,11,0,11,0.5
n27,1581,0.3137,1.003,7,0,7,0.5
n27,1586,0.49049999999999994,1.199,1,0,1,0.4666666666666667
n27,1591,0.4631666666666666,1.216,1,0,1,0.4666666666666667
n27,1596,0.43313333333333337,1.216,0,8,8,0.4666666666666667
n27,1601,0.39846666666666664,1.216,0,3,3,0.5666666666666667
n27,1606,0.3573333333333334,1.216,0,4,4,0.4666666666666667
n27,1611,0.3134,1.216,30,1,31,0.5
n27,1616,0.3533333333333334,1.216,30,2,32,0.43333333333333335
n27,1621,0.2562,1.099,30,0,30,0.4666666666666667
n27,1626,0.2889666666666667,1.099,29,1,30,0.4666666666666667
n27,1631,0.33229999999999993,1.099,24,0,24,0.4666666666666667
n27,1636,0.37360000000000004,1.07,19,0,19,0.4666666666666667
n27,1641,0.29623333333333346,0.915,22,0,22,0.5
n27,1646,0.34829999999999994,0.915,17,0,17,0.4
n27,1651,0.34446666666666664,0.842,12,0,12,0.5333333333333333
n27,1656,0.2630999999999999,0.723,9,0,9,0.5333333333333333
n27,1661,0.34119999999999995,0.785,4,0,4,0.5
n27,1666,0.4201,0.891,0,2,2,0.43333333333333335
n27,1671,0.39673333333333344,0.891,1,2,3,0.4666666666666667
n27,1676,0.4057333333333333,0.891,0,3,3,0.4666666666666667
n27,1681,0.4778333333333332,1.011,1,0,1,0.36666666666666664
n27,1686,0.4308333333333332,1.011,0,1,1,0.4666666666666667
n27,1691,0.3789999999999999,1.011,4,0,4,0.4666666666666667
n27,1696,0.3532666666666666,1.011,0,4,4,0.5333333333333333
n27,1701,0.3387000000000001,1.011,1,6,7,0.5666666666666667
n27,1706,0.2824333333333332,1.011,0,1,1,0.43333333333333335
n27,1711,0.34916666666666685,1.098,16,3,19,0.43333333333333335
n27,1716,0.3401333333333334,1.098,11,0,11,0.4666666666666667
n27,1721,0.3381333333333335,1.098,6,3,9,0.4666666666666667
n27,1726,0.3251333333333335,1.098,1,6,7,0.5
n27,1731,0.3928333333333335,1.223,2,4,6,0.43333333333333335
n27,1736,1.0085333333333333,2.009,0,1,1,0.3
n27,1741,0.8659666666666663,2.009,0,19,19,0.36666666666666664
n27,1746,0.7185000000000004,2.009,0,15,15,0.5
n27,1751,2.3732333333333333,4.085,0,10,10,0.36666666666666664
n27,1756,2.0708666666666664,4.302,0,20,20,0.3333333333333333
n27,1761,1.7842666666666664,4.584,0,16,16,0.4666666666666667
n27,1766,1.5492666666666661,4.584,0,12,12,0.5666666666666667
n27,1771,1.3414333333333328,4.584,0,7,7,0.4666666666666667
n27,1776,1.1872999999999996,4.584,30,3,33,0.43333333333333335
n27,1781,1.3653,4.584,26,0,26,0.36666666666666664
n27,1786,1.6509333333333336,4.584,21,0,21,0.36666666666666664
n27,1791,0.911166666666666,3.581,30,0,30,0.5
n27,1796,0.7131333333333334,3.287,30,0,30,0.5666666666666667
n27,1801,0.7625333333333328,3.287,30,0,30,0.5333333333333333
n27,1806,0.7655666666666665,3.287,30,0,30,0.5
n27,1811,0.7632999999999996,3.287,30,3,33,0.5
n27,1816,0.7405000000000004,3.287,30,0,30,0.43333333333333335
n27,1821,0.5119000000000002,2.998,30,2,32,0.4
n27,1826,0.4469000000000003,2.841,30,2,32,0.4666666666666667
n27,1831,0.5742666666666669,2.841,30,0,30,0.5666666666666667
n27,1836,0.4809000000000001,2.657,30,0,30,0.4666666666666667
n27,1841,0.5899333333333332,2.657,27,0,27,0.4666666666666667
n27,1846,0.7307999999999997,2.657,22,0,22,0.4666666666666667
n27,1851,0.4066666666666665,2.195,30,0,30,0.43333333333333335
n27,1856,0.4734333333333334,2.195,30,0,30,0.5666666666666667
n27,1861,0.5093999999999996,2.195,30,0,30,0.4666666666666667
n27,1866,0.27403333333333313,1.853,30,0,30,0.5666666666666667
n27,1871,0.32810000000000006,1.853,30,0,30,0.5666666666666667
n27,1876,0.3728666666666667,1.853,30,0,30,0.5666666666666667
n27,1881,0.4011999999999998,1.853,30,0,30,0.5
n27,1886,0.41773333333333373,1.834,30,0,30,0.5
n27,1891,0.2912999999999999,1.652,30,1,31,0.4666666666666667
n27,1896,0.3320666666666665,1.652,25,3,28,0.5
n27,1901,0.32396666666666674,1.652,20,3,23,0.5
n27,1906,0.36713333333333353,1.652,15,1,16,0.5333333333333333
n27,1911,0.4178333333333333,1.652,10,0,10,0.4666666666666667
n27,1916,0.3454666666666668,1.499,16,1,17,0.5666666666666667
n27,1921,0.3917666666666668,1.499,11,2,13,0.5
n27,1926,0.40813333333333346,1.499,6,0,6,0.4666666666666667
n27,1931,0.2704333333333333,1.307,30,2,32,0.5666666666666667
n27,1936,0.31356666666666644,1.307,25,0,25,0.5333333333333333
n27,1941,0.26539999999999986,1.192,20,0,20,0.5
n27,1946,0.24743333333333306,1.142,20,0,20,0.5333333333333333
n27,1951,0.2717999999999998,1.142,15,1,16,0.4666666666666667
n27,1956,0.29886666666666695,1.1,10,0,10,0.5333333333333333
n27,1961,0.22193333333333332,0.972,22,1,23,0.6333333333333333
n27,1966,0.32086666666666674,1.072,0,1,1,0.6
n27,1971,0.3440000000000001,1.112,10,1,11,0.5333333333333333
n27,1976,0.4192666666666667,1.233,5,0,5,0.5333333333333333
n27,1981,0.4226000000000001,1.233,0,7,7,0.5
n27,1986,0.3992,1.233,0,2,2,0.4666666666666667
n27,1991,0.4150666666666669,1.233,4,1,5,0.43333333333333335
n27,1996,0.4153333333333332,1.233,1,2,3,0.43333333333333335
n27,2001,0.4179333333333335,1.233,10,0,10,0.4666666666666667
n27,2006,0.3359333333333334,1.152,30,1,31,0.43333333333333335
n27,2011,0.4123000000000001,1.25,0,3,3,0.4
n27,2016,0.3948666666666667,1.25,1,7,8,0.4666666666666667
n27,2021,0.32309999999999994,1.25,30,4,34,0.43333333333333335
n27,2026,0.29703333333333326,1.25,30,6,36,0.4666666666666667
n27,2031,0.2837333333333334,1.25,30,1,31,0.4666666666666667
n27,2036,0.4593666666666665,1.466,5,0,5,0.43333333333333335
n27,2041,0.43276666666666674,1.466,0,5,5,0.4666666666666667
n27,2046,0.41416666666666657,1.466,30,1,31,0.4666666666666667
n27,2051,0.4769000000000001,1.466,28,0,28,0.43333333333333335
n27,2056,0.5354333333333333,1.466,23,0,23,0.4666666666666667
n27,2061,0.5912666666666666,1.466,18,0,18,0.43333333333333335
n27,2066,0.6843666666666667,1.419,13,0,13,0.4666666666666667
n27,2071,0.4765666666666669,1.108,8,0,8,0.43333333333333335
n27,2076,0.25550000000000006,0.805,18,0,18,0.43333333333333335
n27,2081,0.2203666666666667,0.733,13,0,13,0.4666666666666667
n27,2086,0.21960000000000002,0.731,8,0,8,0.5
n27,2091,0.21799999999999997,0.724,3,1,4,0.43333333333333335
n27,2096,1.7106333333333332,2.396,0,2,2,0.16666666666666666
n27,2101,1.6119666666666668,2.642,0,21,21,0.3
n27,2106,1.5540999999999998,2.905,0,17,17,0.43333333333333335
n27,2111,1.2838999999999998,2.905,0,12,12,0.5666666666666667
n27,2116,1.0151999999999997,2.905,0,7,7,0.6666666666666666
n27,2121,0.7688999999999999,2.905,0,4,4,0.6
n27,2126,0.7226666666666666,2.905,25,0,25,0.4666666666666667
n27,2131,0.8424333333333331,2.905,20,0,20,0.4666666666666667
n27,2136,0.6595999999999997,2.721,30,0,30,0.4666666666666667
n27,2141,0.5986666666666669,2.721,30,0,30,0.5
n27,2146,0.6055000000000006,2.721,30,2,32,0.5
n27,2151,0.5569000000000006,2.721,30,11,41,0.5
n27,2156,0.4955666666666665,2.721,30,6,36,0.5333333333333333
n27,2161,1.8075000000000006,4.355,0,3,3,0.3
n27,2166,1.7387666666666672,4.597,5,21,26,0.3
n27,2171,1.869299999999999,5.092,0,16,16,0.4666666666666667
n27,2176,1.536433333333333,5.092,0,11,11,0.6
n27,2181,1.2794999999999996,5.092,0,6,6,0.6
n27,2186,1.122466666666667,5.092,30,1,31,0.5
n27,2191,1.2081999999999997,5.092,30,1,31,0.5
n27,2196,1.4805666666666673,5.092,26,0,26,0.43333333333333335
n27,2201,1.3713666666666664,4.691,21,0,21,0.4
n27,2206,1.2990666666666675,4.406,16,0,16,0.36666666666666664
n27,2211,0.8815666666666666,3.764,30,0,30,0.5666666666666667
n27,2216,0.709633333333334,3.567,30,0,30,0.5666666666666667
n27,2221,0.5357999999999992,3.312,30,0,30,0.6666666666666666
n27,2226,0.6174333333333331,3.453,30,2,32,0.6
n27,2231,0.6385333333333332,3.453,30,0,30,0.6333333333333333
n27,2236,0.6506000000000003,3.453,30,0,30,0.6333333333333333
n27,2241,0.8734333333333324,3.805,30,0,30,0.5333333333333333
n27,2246,0.8261333333333329,3.805,30,1,31,0.4
n27,2251,0.7953666666666668,3.805,30,3,33,0.4
n27,2256,0.8609000000000004,3.805,30,1,31,0.5333333333333333
n27,2261,0.8357333333333337,3.805,30,2,32,0.4666666666666667
n27,2266,0.8849999999999998,3.805,30,0,30,0.4666666666666667
n27,2271,0.9917333333333334,3.67,27,0,27,0.5333333333333333
n27,2276,0.8363333333333332,3.353,22,0,22,0.5333333333333333
n27,2281,0.8540666666666668,3.178,17,0,17,0.5
n27,2286,0.9666333333333328,3.178,12,0,12,0.5666666666666667
n27,2291,0.5846,2.623,7,0,7,0.5333333333333333
n27,2296,0.5535333333333337,2.446,11,0,11,0.4666666666666667
n27,2301,0.565,2.446,6,0,6,0.4666666666666667
n27,2306,0.686466666666667,2.434,1,0,1,0.43333333333333335
n27,2311,0.5863333333333336,2.301,26,0,26,0.5333333333333333
n27,2316,0.9282333333333328,2.671,20,1,21,0.43333333333333335
n27,2321,1.0090999999999999,2.671,15,1,16,0.4666666666666667
n27,2326,1.010633333333333,2.671,10,1,11,0.43333333333333335
n27,2331,1.2458999999999998,3.094,0,8,8,0.36666666666666664
n27,2336,1.1848333333333332,3.278,0,4,4,0.5
n27,2341,1.530966666666667,3.88,3,0,3,0.5666666666666667
n27,2346,1.4758999999999998,3.88,0,10,10,0.5666666666666667
n27,2351,1.3029333333333328,3.88,0,5,5,0.6333333333333333
n27,2356,1.1927333333333334,3.88,21,1,22,0.5666666666666667
n27,2361,1.2552000000000003,3.88,16,0,16,0.5
n27,2366,1.302866666666667,3.88,11,0,11,0.5
n27,2371,0.5603999999999996,3.05,30,1,31,0.5
n27,2376,0.5186666666666664,3.05,30,2,32,0.5666666666666667
n27,2381,0.4990333333333332,3.065,30,1,31,0.5666666666666667
n27,2386,0.4569000000000001,3.065,30,2,32,0.5333333333333333
n27,2391,0.4838666666666671,3.065,30,0,30,0.6
n27,2396,0.5825666666666667,3.222,30,2,32,0.5
n27,2401,0.5589666666666666,3.222,30,0,30,0.5333333333333333
n27,2406,1.3698333333333328,4.095,13,2,15,0.5
n27,2411,1.3807333333333331,4.095,8,1,9,0.4666666666666667
n27,2416,1.3104999999999998,4.095,3,5,8,0.4
n27,2421,1.3499333333333334,4.399,30,1,31,0.43333333333333335
n27,2426,1.8167333333333344,5.15,3,8,11,0.36666666666666664
n27,2431,1.511666666666668,5.15,1,3,4,0.5
n27,2436,1.3440000000000007,5.15,1,11,12,0.5666666666666667
n27,2441,1.1810000000000005,5.15,30,6,36,0.5
n27,2446,1.1694000000000009,5.15,26,1,27,0.5
n27,2451,1.2801333333333345,5.15,21,0,21,0.5
n27,2456,1.3007,4.958,30,0,30,0.43333333333333335
n27,2461,0.8678000000000003,4.376,30,0,30,0.5333333333333333
n27,2466,0.5462666666666665,3.978,30,0,30,0.5333333333333333
n27,2471,0.6146000000000003,3.978,30,8,38,0.5333333333333333
n27,2476,0.5863666666666663,3.978,30,3,33,0.5333333333333333
n27,2481,0.5983999999999998,3.978,30,0,30,0.5333333333333333
n27,2486,0.7286333333333332,3.978,30,0,30,0.4666666666666667
n27,2491,0.7325666666666661,3.797,30,0,30,0.5333333333333333
n27,2496,0.9394,3.759,30,0,30,0.5333333333333333
n27,2501,1.1368,3.741,28,0,28,0.5333333333333333
n27,2506,1.3577999999999997,3.741,23,0,23,0.4666666666666667
n27,2511,0.9483666666666668,3.079,18,0,18,0.4
n27,2516,0.8383333333333329,2.831,15,0,15,0.5
n27,2521,0.7299666666666667,2.545,30,0,30,0.5
n27,2526,0.5291000000000001,2.201,29,0,29,0.5333333333333333
n27,2531,0.6332666666666669,2.201,24,1,25,0.5333333333333333
n27,2536,0.6320333333333337,2.144,19,1,20,0.5333333333333333
n27,2541,0.6870666666666669,2.144,14,0,14,0.5666666666666667
n27,2546,0.4266333333333332,1.821,9,1,10,0.6
n27,2551,0.7917666666666665,2.231,4,0,4,0.5666666666666667
n27,2556,0.8063666666666665,2.231,2,0,2,0.6
n27,2561,0.8047333333333331,2.231,8,1,9,0.5666666666666667
n27,2566,0.7848999999999997,2.231,3,0,3,0.5
n27,2571,0.7419666666666667,2.231,10,0,10,0.5333333333333333
n27,2576,0.7448666666666661,2.231,5,0,5,0.5666666666666667
n27,2581,0.48943333333333294,1.884,0,3,3,0.5333333333333333
n27,2586,0.4722999999999993,1.884,2,3,5,0.5
n27,2591,0.4544666666666666,1.884,30,0,30,0.5
n27,2596,0.4696666666666667,1.884,30,0,30,0.5
n27,2601,0.45606666666666684,1.824,30,0,30,0.4666666666666667
n27,2606,0.5163333333333333,1.824,27,0,27,0.5
n27,2611,0.591966666666667,1.824,22,1,23,0.5333333333333333
n27,2616,0.6886333333333334,1.824,17,0,17,0.5333333333333333
n27,2621,0.8331000000000002,1.824,12,0,12,0.4
n27,2626,0.7557666666666666,1.554,11,0,11,0.43333333333333335
n27,2631,0.7678333333333333,1.434,9,0,9,0.4666666666666667
n27,2636,0.40656666666666674,0.96,13,0,13,0.5
n27,2641,0.3647666666666666,0.842,8,0,8,0.6
n27,2646,0.29839999999999994,0.749,3,0,3,0.5666666666666667
n27,2651,0.27183333333333337,0.731,0,2,2,0.5666666666666667
n27,2656,0.2646333333333334,0.741,5,0,5,0.5666666666666667
n27,2661,0.27216666666666656,0.741,0,2,2,0.5666666666666667
n27,2666,0.2480000000000001,0.751,0,3,3,0.6
n27,2671,0.24003333333333332,0.792,2,0,2,0.6
n27,2676,0.24336666666666684,0.808,0,2,2,0.5666666666666667
n27,2681,0.25106666666666677,0.808,0,3,3,0.5
n27,2686,0.24693333333333334,0.808,4,0,4,0.5
n27,2691,0.24939999999999996,0.808,12,1,13,0.5333333333333333
n27,2696,0.26713333333333333,0.808,7,1,8,0.5
n27,2701,0.2622000000000001,0.808,2,0,2,0.5333333333333333
n27,2706,0.25070000000000003,0.788,2,0,2,0.5333333333333333
n27,2711,0.6294000000000002,1.209,0,2,2,0.5
n27,2716,1.4288666666666665,2.231,0,24,24,0.2
n27,2721,1.3093666666666666,2.4,0,19,19,0.36666666666666664
n27,2726,1.2242666666666668,2.527,0,15,15,0.4666666666666667
n27,2731,1.0669333333333333,2.527,0,10,10,0.5333333333333333
n27,2736,0.9119333333333333,2.527,0,6,6,0.5
n27,2741,0.7180333333333335,2.527,14,2,16,0.5
n27,2746,0.8150999999999999,2.527,9,0,9,0.4666666666666667
n27,2751,0.9048666666666667,2.527,4,0,4,0.4
n27,2756,0.6639000000000002,2.305,15,3,18,0.43333333333333335
n27,2761,0.6390000000000005,2.305,10,3,13,0.4666666666666667
n27,2766,0.6340666666666668,2.305,5,1,6,0.5
n27,2771,0.5823999999999998,2.099,24,5,29,0.5666666666666667
n27,2776,0.5723,2.099,19,0,19,0.6
n27,2781,0.6668000000000005,2.099,14,0,14,0.4666666666666667
n27,2786,0.640066666666667,1.952,9,0,9,0.4666666666666667
n27,2791,0.7686333333333333,1.952,4,0,4,0.36666666666666664
n27,2796,0.6572333333333333,1.732,3,0,3,0.36666666666666664
n27,2801,0.6617999999999999,1.732,0,1,1,0.4
n27,2806,0.38573333333333326,1.396,15,0,15,0.5
n27,2811,0.46796666666666664,1.396,10,0,10,0.5
n27,2816,0.2961999999999998,1.123,22,0,22,0.5666666666666667
n27,2821,0.3753333333333332,1.123,17,1,18,0.5
n27,2826,0.45273333333333343,1.123,12,0,12,0.43333333333333335
n27,2831,0.5596666666666666,1.123,7,0,7,0.4
n27,2836,0.30513333333333337,0.756,17,0,17,0.5
n27,2841,0.35629999999999995,0.816,12,0,12,0.4666666666666667
n27,2846,0.36459999999999987,0.816,7,1,8,0.5
n27,2851,0.37423333333333336,0.816,2,0,2,0.4666666666666667
n27,2856,0.34923333333333323,0.816,0,10,10,0.5
n27,2861,0.3153666666666667,0.816,0,5,5,0.43333333333333335
n27,2866,0.2965333333333333,0.816,8,0,8,0.43333333333333335
n27,2871,0.21406666666666663,0.694,22,0,22,0.5666666666666667
n27,2876,0.2273666666666666,0.694,17,2,19,0.5
n27,2881,0.23996666666666655,0.694,12,0,12,0.4666666666666667
n27,2886,0.1871666666666666,0.615,7,0,7,0.4666666666666667
n27,2891,0.2982666666666666,0.731,2,0,2,0.43333333333333335
n27,2896,0.29929999999999995,0.731,6,2,8,0.4
n27,2901,0.3258,0.731,1,0,1,0.43333333333333335
n27,2906,0.32433333333333336,0.731,0,1,1,0.43333333333333335
n27,2911,0.3074333333333333,0.731,0,2,2,0.4666666666666667
n27,2916,0.2893666666666667,0.731,10,0,10,0.4666666666666667
n27,2921,0.2630333333333333,0.689,5,2,7,0.4666666666666667
n27,2926,0.2513999999999999,0.695,0,5,5,0.5
n27,2931,0.35829999999999995,0.856,3,9,12,0.3
n27,2936,0.31576666666666664,0.856,1,4,5,0.43333333333333335
n27,2941,0.2860666666666666,0.856,2,1,3,0.5333333333333333
n27,2946,0.3030333333333334,0.856,0,3,3,0.5
n27,2951,0.30890000000000006,0.856,0,2,2,0.4666666666666667
n27,2956,0.3109666666666667,0.856,15,1,16,0.4666666666666667
n27,2961,0.26193333333333335,0.8,10,0,10,0.5
n27,2966,0.2969333333333334,0.8,5,0,5,0.43333333333333335
n28,1,0.2694666666666665,1.645,30,1,31,0.5
n28,6,0.3061666666666669,1.645,30,0,30,0.4666666666666667
n28,11,0.27946666666666675,1.617,30,0,30,0.4666666666666667
n28,16,0.32579999999999987,1.617,30,0,30,0.43333333333333335
n28,21,0.3260666666666663,1.617,30,1,31,0.4
n28,26,0.32830000000000004,1.617,30,3,33,0.43333333333333335
