Neuron,Start Time,Amplitude,Peak,Decay Time,Rise Time,Latency,Frequency
n21,2326,0.7728999999999999,2.038,0,11,11,0.6333333333333333
n21,2331,0.5015666666666663,2.038,0,8,8,0.7
n21,2336,0.37503333333333355,2.114,30,5,35,0.43333333333333335
n21,2341,0.29366666666666696,2.114,30,0,30,0.5
n21,2346,0.29843333333333355,2.114,30,2,32,0.5
n21,2351,0.3322999999999998,2.114,30,1,31,0.5
n21,2356,0.40343333333333287,2.114,30,0,30,0.4666666666666667
n21,2361,0.49996666666666667,2.114,30,0,30,0.4666666666666667
n21,2366,0.5831333333333337,2.071,27,0,27,0.5
n21,2371,0.6529000000000003,1.995,22,0,22,0.5
n21,2376,0.5116000000000003,1.728,28,0,28,0.4666666666666667
n21,2381,0.45420000000000016,1.531,23,0,23,0.5666666666666667
n21,2386,0.5424666666666668,1.531,18,0,18,0.5666666666666667
n21,2391,0.41500000000000015,1.326,16,0,16,0.5
n21,2396,0.41869999999999996,1.244,11,0,11,0.5
n21,2401,0.3985666666666665,1.133,6,0,6,0.4666666666666667
n21,2406,0.3826999999999998,1.051,1,0,1,0.43333333333333335
n21,2411,0.3973333333333333,1.051,13,1,14,0.43333333333333335
n21,2416,0.28659999999999997,0.903,11,0,11,0.43333333333333335
n21,2421,0.2940666666666666,0.882,6,1,7,0.43333333333333335
n21,2426,0.2754333333333334,0.882,1,3,4,0.43333333333333335
n21,2431,0.25659999999999994,0.882,30,4,34,0.5
n21,2436,0.23670000000000002,0.882,30,1,31,0.5333333333333333
n21,2441,0.22973333333333334,0.882,30,2,32,0.5333333333333333
n21,2446,0.22963333333333324,0.882,30,1,31,0.5333333333333333
n21,2451,0.19930000000000014,0.841,30,0,30,0.5
n21,2456,0.19090000000000007,0.812,30,1,31,0.5
n21,2461,0.21263333333333334,0.812,30,0,30,0.5333333333333333
n21,2466,0.2659666666666667,0.812,25,0,25,0.5333333333333333
n21,2471,0.18560000000000015,0.68,22,0,22,0.6333333333333333
n21,2476,0.2326333333333333,0.68,17,0,17,0.5666666666666667
n21,2481,0.26003333333333334,0.649,12,0,12,0.5333333333333333
n21,2486,0.267,0.581,7,0,7,0.5333333333333333
n21,2491,0.32949999999999996,0.581,2,0,2,0.5
n21,2496,0.3061666666666667,0.517,0,1,1,0.5
n21,2501,0.23206666666666664,0.396,6,0,6,0.4666666666666667
n21,2506,0.2952,0.392,1,0,1,0.5333333333333333
n21,2511,0.27463333333333334,0.307,0,0,0,0.6
n21,2516,0.2934333333333333,0.307,0,0,0,0.6
n21,2521,0.30256666666666665,0.286,1,0,1,0.5666666666666667
n21,2526,0.2241,0.166,3,0,3,0.5666666666666667
n21,2531,0.2515666666666667,0.165,1,0,1,0.43333333333333335
n21,2536,0.17826666666666666,0.087,1,0,1,0.5
n21,2541,0.1678,0.087,0,1,1,0.5
n21,2546,0.17396666666666666,0.066,1,0,1,0.43333333333333335
n21,2551,0.16893333333333332,0.064,0,2,2,0.43333333333333335
n21,2556,0.1529333333333333,0.064,0,2,2,0.5
n21,2561,0.14833333333333332,0.064,0,2,2,0.5
n21,2566,0.13540000000000002,0.059,0,4,4,0.5
n21,2571,0.13643333333333332,0.059,0,5,5,0.5
n21,2576,0.13416666666666666,0.059,2,0,2,0.5
n21,2581,0.08883333333333332,-0.006,0,0,0,0.6333333333333333
n21,2586,0.15433333333333332,0.051,0,1,1,0.5666666666666667
n21,2591,0.17809999999999998,0.051,0,0,0,0.5333333333333333
n21,2596,0.1963333333333333,0.051,0,0,0,0.6
n21,2601,0.20369999999999996,0.051,0,0,0,0.5333333333333333
n21,2606,0.25656666666666667,0.135,0,0,0,0.5
n21,2611,0.26839999999999997,0.185,0,1,1,0.5
n21,2616,0.25046666666666667,0.185,0,13,13,0.5333333333333333
n21,2621,0.20846666666666666,0.185,0,8,8,0.6
n21,2626,0.1735,0.185,0,5,5,0.5333333333333333
n21,2631,0.16293333333333332,0.185,1,0,1,0.5333333333333333
n21,2636,0.1896,0.185,0,0,0,0.6
n21,2641,0.18193333333333334,0.143,0,0,0,0.5666666666666667
n21,2646,0.22063333333333335,0.143,0,0,0,0.5
n21,2651,0.29589999999999994,0.143,0,0,0,0.4666666666666667
n21,2656,0.2646666666666667,0.037,0,0,0,0.5
n21,2661,0.29880000000000007,0.032,0,0,0,0.4666666666666667
n21,2666,0.3170666666666667,0.032,0,0,0,0.5
n21,2671,0.24493333333333334,-0.07,0,0,0,0.5
n21,2676,0.25439999999999996,-0.07,0,0,0,0.4666666666666667
n21,2681,0.2141333333333333,-0.07,0,3,3,0.5
n21,2686,0.1950666666666666,-0.07,0,3,3,0.5666666666666667
n21,2691,0.19046666666666662,-0.07,0,0,0,0.6333333333333333
n21,2696,0.17403333333333335,-0.099,0,0,0,0.5666666666666667
n21,2701,0.17186666666666664,-0.099,0,0,0,0.6
n21,2706,0.17479999999999998,-0.099,0,0,0,0.6
n21,2711,0.1788333333333333,-0.121,0,1,1,0.5333333333333333
n21,2716,0.1888333333333334,-0.121,0,0,0,0.5
n21,2721,0.22659999999999988,-0.088,0,2,2,0.5
n21,2726,0.2239333333333333,-0.088,0,1,1,0.5
n21,2731,0.21906666666666677,-0.088,0,0,0,0.5
n21,2736,0.2098333333333333,-0.088,0,0,0,0.5
n21,2741,0.19876666666666667,-0.088,0,2,2,0.5
n21,2746,0.197,-0.069,0,3,3,0.5
n21,2751,0.18306666666666666,-0.069,0,0,0,0.5666666666666667
n21,2756,0.22563333333333332,-0.02,0,1,1,0.5666666666666667
n21,2761,0.22810000000000002,-0.02,0,1,1,0.5333333333333333
n21,2766,0.22543333333333332,-0.02,0,1,1,0.43333333333333335
n21,2771,0.20613333333333334,-0.02,0,1,1,0.4666666666666667
n21,2776,0.20243333333333333,-0.02,0,0,0,0.5
n21,2781,0.20483333333333334,-0.02,0,1,1,0.5
n21,2786,0.20966666666666667,-0.005,0,3,3,0.5
n21,2791,0.19313333333333335,-0.005,0,2,2,0.4666666666666667
n21,2796,0.19683333333333336,0.002,0,0,0,0.43333333333333335
n21,2801,0.20983333333333332,0.002,0,3,3,0.5
n21,2806,0.22316666666666668,0.002,0,0,0,0.5
n21,2811,0.21400000000000002,0.002,0,0,0,0.43333333333333335
n21,2816,0.2247333333333333,0.002,0,0,0,0.43333333333333335
n21,2821,0.22663333333333335,0.002,1,0,1,0.4666666666666667
n21,2826,0.21603333333333338,-0.021,0,0,0,0.5666666666666667
n21,2831,0.20910000000000004,-0.021,0,2,2,0.5
n21,2836,0.20003333333333337,-0.021,0,1,1,0.5333333333333333
n21,2841,0.21176666666666666,-0.016,0,3,3,0.5333333333333333
n21,2846,0.20040000000000002,-0.016,0,0,0,0.5666666666666667
n21,2851,0.20606666666666668,-0.016,0,1,1,0.5333333333333333
n21,2856,0.1894,-0.016,0,0,0,0.6
n21,2861,0.20783333333333331,-0.016,0,0,0,0.5333333333333333
n21,2866,0.22793333333333338,-0.016,0,0,0,0.43333333333333335
n21,2871,0.1872333333333333,-0.057,0,0,0,0.4
n21,2876,0.20280000000000004,-0.057,0,0,0,0.5333333333333333
n21,2881,0.22153333333333333,-0.03,0,0,0,0.4
n21,2886,0.2419000000000001,-0.03,0,2,2,0.5333333333333333
n21,2891,0.2443,-0.03,0,2,2,0.5666666666666667
n21,2896,0.2454333333333333,-0.03,0,0,0,0.5333333333333333
n21,2901,0.26193333333333335,-0.03,0,3,3,0.43333333333333335
n21,2906,0.2778666666666666,-0.03,0,0,0,0.43333333333333335
n21,2911,0.1836,-0.144,0,1,1,0.5
n21,2916,0.18033333333333332,-0.143,0,1,1,0.43333333333333335
n21,2921,0.2235333333333333,-0.074,0,0,0,0.4666666666666667
n21,2926,0.21503333333333335,-0.074,0,3,3,0.5
n21,2931,0.2211333333333333,-0.074,0,4,4,0.5
n21,2936,0.2056,-0.074,0,0,0,0.5333333333333333
n21,2941,0.19363333333333332,-0.074,0,3,3,0.4666666666666667
n21,2946,0.34953333333333336,0.127,0,0,0,0.5
n21,2951,0.5805666666666667,0.398,0,0,0,0.5
n21,2956,0.5428,0.398,0,12,12,0.5
n21,2961,0.4758,0.398,0,10,10,0.43333333333333335
n21,2966,0.4363666666666667,0.398,0,6,6,0.4666666666666667
n22,1,0.11646666666666668,-0.011,0,0,0,0.5333333333333333
n22,6,0.11936666666666668,-0.025,0,0,0,0.5
n22,11,0.12973333333333337,-0.025,0,0,0,0.4
n22,16,0.13080000000000003,-0.025,0,0,0,0.43333333333333335
n22,21,0.12683333333333335,-0.025,0,0,0,0.43333333333333335
n22,26,0.11350000000000005,-0.025,0,2,2,0.5
n22,31,0.07720000000000002,-0.054,0,2,2,0.5
n22,36,0.08826666666666667,-0.035,0,7,7,0.5333333333333333
n22,41,0.12173333333333335,0.021,0,7,7,0.5666666666666667
n22,46,0.10840000000000001,0.021,0,2,2,0.5666666666666667
n22,51,0.10363333333333333,0.021,0,0,0,0.4666666666666667
n22,56,0.11703333333333334,0.021,0,0,0,0.5333333333333333
n22,61,0.12783333333333333,0.021,0,1,1,0.5666666666666667
n22,66,0.13463333333333333,0.021,0,0,0,0.5333333333333333
n22,71,0.14220000000000002,0.001,0,0,0,0.5
n22,76,0.09940000000000002,-0.062,0,0,0,0.4666666666666667
n22,81,0.0857666666666666,-0.092,0,0,0,0.4666666666666667
n22,86,0.09686666666666667,-0.081,0,0,0,0.4666666666666667
n22,91,0.09843333333333336,-0.081,0,1,1,0.43333333333333335
n22,96,0.10626666666666666,-0.081,0,0,0,0.4666666666666667
n22,101,0.10100000000000002,-0.081,0,2,2,0.43333333333333335
n22,106,0.09983333333333329,-0.081,0,1,1,0.4666666666666667
n22,111,0.09003333333333331,-0.081,0,1,1,0.5
n22,116,0.17013333333333333,0.009,0,2,2,0.4666666666666667
n22,121,0.16216666666666665,0.009,0,1,1,0.4666666666666667
n22,126,0.1597,0.009,0,1,1,0.4666666666666667
n22,131,0.14763333333333334,0.009,0,1,1,0.5
n22,136,0.13109999999999997,0.009,0,2,2,0.5666666666666667
n22,141,0.11776666666666667,0.009,0,0,0,0.6333333333333333
n22,146,0.25370000000000004,0.157,0,0,0,0.5666666666666667
n22,151,0.2528333333333333,0.157,0,8,8,0.5333333333333333
n22,156,0.2326666666666667,0.157,0,4,4,0.5
n22,161,0.22183333333333333,0.157,0,2,2,0.5333333333333333
n22,166,0.20556666666666668,0.157,0,2,2,0.5333333333333333
n22,171,0.20636666666666667,0.157,0,0,0,0.5666666666666667
n22,176,0.17163333333333333,0.105,0,4,4,0.5666666666666667
n22,181,0.16833333333333333,0.105,0,2,2,0.5333333333333333
n22,186,0.18086666666666668,0.105,0,0,0,0.5
n22,191,0.18056666666666668,0.105,0,0,0,0.4666666666666667
n22,196,0.1322333333333333,0.052,1,0,1,0.4666666666666667
n22,201,0.3012666666666667,0.257,0,4,4,0.43333333333333335
n22,206,0.2864,0.307,0,11,11,0.36666666666666664
n22,211,0.23703333333333332,0.307,0,17,17,0.4
n22,216,0.19343333333333335,0.307,0,12,12,0.5
n22,221,0.15419999999999998,0.307,0,7,7,0.6333333333333333
n22,226,0.12310000000000001,0.307,0,2,2,0.5333333333333333
n22,231,0.12066666666666664,0.307,7,0,7,0.5
n22,236,0.10783333333333334,0.266,2,0,2,0.4666666666666667
n22,241,0.10129999999999997,0.24,3,0,3,0.6
n22,246,0.11676666666666666,0.24,3,0,3,0.5
n22,251,0.12226666666666668,0.229,7,0,7,0.5666666666666667
n22,256,0.14486666666666664,0.229,2,0,2,0.5333333333333333
n22,261,0.12686666666666668,0.193,2,0,2,0.4666666666666667
n22,266,0.1633666666666667,0.225,0,1,1,0.43333333333333335
n22,271,0.15960000000000002,0.225,0,0,0,0.43333333333333335
n22,276,0.1691666666666667,0.225,0,0,0,0.4666666666666667
n22,281,0.18736666666666668,0.225,0,1,1,0.36666666666666664
n22,286,0.18613333333333335,0.225,0,1,1,0.4
n22,291,0.1869,0.225,0,1,1,0.36666666666666664
n22,296,0.1665333333333333,0.207,1,0,1,0.43333333333333335
n22,301,0.1422,0.179,0,4,4,0.43333333333333335
n22,306,0.13766666666666666,0.179,0,5,5,0.43333333333333335
n22,311,0.12869999999999998,0.179,0,1,1,0.43333333333333335
n22,316,0.13536666666666666,0.179,0,2,2,0.4666666666666667
n22,321,0.1354,0.179,0,1,1,0.5333333333333333
n22,326,0.11733333333333333,0.155,1,0,1,0.5666666666666667
n22,331,0.11373333333333333,0.156,0,2,2,0.6
n22,336,0.1296,0.187,1,0,1,0.5
n22,341,0.2733333333333333,0.352,0,6,6,0.43333333333333335
n22,346,0.23966666666666664,0.352,0,6,6,0.4
n22,351,0.2237,0.352,0,1,1,0.4666666666666667
n22,356,0.20049999999999998,0.352,0,4,4,0.43333333333333335
n22,361,0.1903333333333333,0.352,0,1,1,0.4666666666666667
n22,366,0.1944333333333333,0.352,1,0,1,0.43333333333333335
n22,371,0.15510000000000002,0.303,0,0,0,0.5333333333333333
n22,376,0.1655333333333333,0.303,0,3,3,0.5666666666666667
n22,381,0.13106666666666666,0.257,0,0,0,0.6
n22,386,0.09420000000000002,0.2,2,0,2,0.4666666666666667
n22,391,0.08569999999999998,0.182,1,0,1,0.43333333333333335
n22,396,0.10556666666666664,0.208,0,3,3,0.36666666666666664
n22,401,0.11480000000000001,0.208,1,0,1,0.5
n22,406,0.12873333333333334,0.208,0,0,0,0.4666666666666667
n22,411,0.1525333333333333,0.245,0,2,2,0.4666666666666667
n22,416,0.1433,0.245,0,2,2,0.43333333333333335
n22,421,0.13003333333333333,0.249,2,0,2,0.5
n22,426,0.12413333333333335,0.249,0,4,4,0.5666666666666667
n22,431,0.1076,0.249,0,4,4,0.5666666666666667
n22,436,0.09186666666666665,0.249,4,0,4,0.5
n22,441,0.09170000000000003,0.249,0,2,2,0.4666666666666667
n22,446,0.09149999999999997,0.249,5,0,5,0.5
n22,451,0.09946666666666665,0.247,0,2,2,0.5
n22,456,0.10299999999999995,0.254,1,0,1,0.4666666666666667
n22,461,0.13610000000000003,0.289,3,0,3,0.43333333333333335
n22,466,0.13443333333333332,0.295,1,3,4,0.43333333333333335
n22,471,0.13716666666666666,0.295,0,3,3,0.36666666666666664
n22,476,0.14230000000000004,0.295,0,3,3,0.36666666666666664
n22,481,0.14359999999999998,0.295,0,1,1,0.4
n22,486,0.1524,0.295,0,1,1,0.5
n22,491,0.1713333333333333,0.295,1,0,1,0.5333333333333333
n22,496,0.15453333333333336,0.258,5,0,5,0.43333333333333335
n22,501,0.16650000000000004,0.258,0,2,2,0.4
n22,506,0.15776666666666667,0.258,1,0,1,0.4
n22,511,0.15976666666666667,0.258,0,1,1,0.4
n22,516,0.1375,0.222,0,0,0,0.5
n22,521,0.14539999999999997,0.222,0,0,0,0.5666666666666667
n22,526,0.1606,0.222,1,0,1,0.5333333333333333
n22,531,0.1655666666666667,0.222,2,0,2,0.43333333333333335
n22,536,0.15403333333333333,0.186,2,0,2,0.5
n22,541,0.09820000000000001,0.114,0,0,0,0.5333333333333333
n22,546,0.2209,0.253,0,2,2,0.4666666666666667
n22,551,0.20116666666666666,0.253,0,6,6,0.43333333333333335
n22,556,0.2778,0.366,0,1,1,0.5333333333333333
n22,561,0.2556333333333333,0.366,0,11,11,0.5333333333333333
n22,566,0.24159999999999998,0.366,0,6,6,0.4
n22,571,0.23189999999999997,0.366,0,1,1,0.3333333333333333
n22,576,0.23956666666666668,0.366,0,0,0,0.43333333333333335
n22,581,0.24333333333333335,0.366,0,0,0,0.43333333333333335
n22,586,0.14213333333333333,0.243,0,1,1,0.36666666666666664
n22,591,0.22980000000000003,0.336,0,1,1,0.4
n22,596,0.21923333333333336,0.336,0,7,7,0.4666666666666667
n22,601,0.2119,0.336,0,2,2,0.5333333333333333
n22,606,0.22863333333333338,0.336,0,2,2,0.5333333333333333
n22,611,0.22883333333333336,0.336,1,0,1,0.5333333333333333
n22,616,0.21883333333333338,0.336,2,0,2,0.5333333333333333
n22,621,0.143,0.247,0,1,1,0.5
n22,626,0.15140000000000003,0.247,0,1,1,0.5333333333333333
n22,631,0.15189999999999998,0.247,0,8,8,0.5333333333333333
n22,636,0.13856666666666667,0.247,0,3,3,0.4666666666666667
n22,641,0.14073333333333332,0.247,1,0,1,0.43333333333333335
n22,646,0.15126666666666666,0.247,0,1,1,0.43333333333333335
n22,651,0.09499999999999999,0.175,0,2,2,0.4666666666666667
n22,656,0.09403333333333332,0.175,4,0,4,0.5
n22,661,0.09626666666666664,0.175,0,3,3,0.5333333333333333
n22,666,0.10516666666666667,0.187,0,4,4,0.5333333333333333
n22,671,0.1035,0.187,0,3,3,0.5
n22,676,0.12286666666666665,0.217,0,2,2,0.5333333333333333
n22,681,0.11263333333333334,0.217,1,0,1,0.5333333333333333
n22,686,0.11316666666666668,0.227,4,0,4,0.5333333333333333
n22,691,0.1237,0.227,1,0,1,0.4666666666666667
n22,696,0.1291666666666667,0.227,0,3,3,0.43333333333333335
n22,701,0.1429,0.227,2,0,2,0.4666666666666667
n22,706,0.1553,0.227,3,0,3,0.4666666666666667
n22,711,0.16133333333333333,0.227,3,0,3,0.4666666666666667
n22,716,0.12230000000000002,0.169,0,3,3,0.5
n22,721,0.12236666666666668,0.169,0,2,2,0.5
n22,726,0.1386666666666667,0.169,0,2,2,0.43333333333333335
n22,731,0.15636666666666668,0.169,0,0,0,0.5333333333333333
n22,736,0.1763,0.169,0,0,0,0.43333333333333335
n22,741,0.1985,0.169,1,0,1,0.36666666666666664
n22,746,0.16253333333333334,0.131,2,0,2,0.3333333333333333
n22,751,0.1503,0.117,0,4,4,0.36666666666666664
n22,756,0.15223333333333333,0.117,0,10,10,0.36666666666666664
n22,761,0.13520000000000001,0.117,0,10,10,0.4
n22,766,0.1313666666666667,0.136,0,5,5,0.4666666666666667
n22,771,0.13093333333333335,0.169,0,0,0,0.5333333333333333
n22,776,0.12186666666666666,0.169,0,2,2,0.5666666666666667
n22,781,0.1232,0.169,0,5,5,0.5666666666666667
n22,786,0.10233333333333335,0.169,0,0,0,0.5666666666666667
n22,791,0.0949,0.18,0,2,2,0.5333333333333333
n22,796,0.10269999999999999,0.18,4,0,4,0.5
n22,801,0.11643333333333332,0.18,3,0,3,0.5333333333333333
n22,806,0.123,0.18,1,0,1,0.5333333333333333
n22,811,0.11713333333333334,0.18,2,0,2,0.5333333333333333
n22,816,0.12633333333333333,0.18,3,0,3,0.5666666666666667
n22,821,0.10826666666666668,0.136,0,1,1,0.5333333333333333
n22,826,0.11196666666666667,0.136,0,1,1,0.43333333333333335
n22,831,0.11436666666666667,0.136,0,1,1,0.4666666666666667
n22,836,0.12626666666666667,0.147,0,1,1,0.4666666666666667
n22,841,0.14546666666666666,0.165,0,0,0,0.4666666666666667
n22,846,0.1346,0.165,0,7,7,0.4666666666666667
n22,851,0.11403333333333335,0.165,0,2,2,0.5333333333333333
n22,856,0.11446666666666667,0.165,0,3,3,0.5666666666666667
n22,861,0.1162,0.165,1,0,1,0.5666666666666667
n22,866,0.11903333333333332,0.165,0,0,0,0.5333333333333333
n22,871,0.10603333333333331,0.149,0,2,2,0.5
n22,876,0.14479999999999998,0.188,0,1,1,0.5
n22,881,0.15106666666666665,0.188,0,1,1,0.4666666666666667
n22,886,0.15566666666666668,0.188,0,0,0,0.5
n22,891,0.15483333333333332,0.188,0,2,2,0.4666666666666667
n22,896,0.159,0.188,0,1,1,0.43333333333333335
n22,901,0.14830000000000002,0.188,0,0,0,0.4666666666666667
n22,906,0.1445,0.172,1,0,1,0.5
n22,911,0.152,0.172,0,1,1,0.43333333333333335
n22,916,0.15566666666666665,0.172,0,3,3,0.4666666666666667
n22,921,0.15123333333333333,0.172,0,1,1,0.4666666666666667
n22,926,0.14146666666666666,0.172,0,1,1,0.5333333333333333
n22,931,0.1628,0.193,0,0,0,0.5333333333333333
n22,936,0.14706666666666668,0.193,0,11,11,0.4666666666666667
n22,941,0.13840000000000002,0.193,0,6,6,0.5666666666666667
n22,946,0.1242,0.193,0,2,2,0.5333333333333333
n22,951,0.12733333333333335,0.193,0,4,4,0.4666666666666667
n22,956,0.12843333333333334,0.193,1,0,1,0.4666666666666667
n22,961,0.10363333333333333,0.15,0,0,0,0.6
n22,966,0.14836666666666665,0.174,1,0,1,0.5666666666666667
n22,971,0.16256666666666666,0.174,1,0,1,0.5
n22,976,0.1741333333333333,0.174,0,0,0,0.4666666666666667
n22,981,0.18969999999999998,0.174,1,0,1,0.3333333333333333
n22,986,0.18663333333333332,0.174,0,1,1,0.3333333333333333
n22,991,0.1807,0.174,0,2,2,0.4
n22,996,0.1492,0.149,0,0,0,0.4666666666666667
n22,1001,0.14493333333333333,0.149,0,0,0,0.5333333333333333
n22,1006,0.1475,0.149,0,5,5,0.5333333333333333
n22,1011,0.14179999999999998,0.149,1,0,1,0.5666666666666667
n22,1016,0.09623333333333332,0.088,0,0,0,0.6
n22,1021,0.11336666666666667,0.106,0,0,0,0.5666666666666667
n22,1026,0.11966666666666667,0.106,0,0,0,0.6333333333333333
n22,1031,0.123,0.106,0,1,1,0.5333333333333333
n22,1036,0.11996666666666668,0.115,0,0,0,0.5333333333333333
n22,1041,0.11296666666666667,0.115,1,0,1,0.5333333333333333
n22,1046,0.10843333333333334,0.115,0,2,2,0.4666666666666667
n22,1051,0.1068,0.115,0,2,2,0.5
n22,1056,0.10406666666666667,0.115,0,3,3,0.43333333333333335
n22,1061,0.10700000000000001,0.115,0,1,1,0.4666666666666667
n22,1066,0.10763333333333333,0.11,0,0,0,0.4666666666666667
n22,1071,0.118,0.11,0,0,0,0.4666666666666667
n22,1076,0.1272,0.11,0,1,1,0.4666666666666667
n22,1081,0.1121,0.093,0,0,0,0.4666666666666667
n22,1086,0.1965,0.197,0,4,4,0.4666666666666667
n22,1091,0.23196666666666668,0.258,0,0,0,0.5666666666666667
n22,1096,0.2123,0.258,0,6,6,0.5
n22,1101,0.18203333333333332,0.258,0,1,1,0.5666666666666667
n22,1106,0.15686666666666665,0.258,0,6,6,0.5
n22,1111,0.15403333333333333,0.258,0,1,1,0.5
n22,1116,0.166,0.258,1,0,1,0.5
n22,1121,0.13823333333333332,0.216,0,1,1,0.5
n22,1126,0.16533333333333333,0.216,0,0,0,0.5
n22,1131,0.20403333333333334,0.216,2,0,2,0.4666666666666667
n22,1136,0.17323333333333335,0.167,0,0,0,0.5333333333333333
n22,1141,0.1802,0.167,0,1,1,0.5333333333333333
n22,1146,0.13870000000000002,0.115,1,0,1,0.5333333333333333
n22,1151,0.10753333333333334,0.084,0,1,1,0.5666666666666667
n22,1156,0.09846666666666666,0.084,0,5,5,0.5666666666666667
n22,1161,0.14186666666666667,0.16,0,3,3,0.5666666666666667
n22,1166,0.14793333333333333,0.187,0,2,2,0.5666666666666667
n22,1171,0.22643333333333332,0.291,0,3,3,0.5
n22,1176,0.19176666666666664,0.291,0,12,12,0.4666666666666667
n22,1181,0.1680333333333333,0.291,0,7,7,0.5333333333333333
n22,1186,0.13879999999999998,0.291,0,2,2,0.5333333333333333
n22,1191,0.15880000000000005,0.329,0,2,2,0.4
n22,1196,0.17659999999999998,0.37,0,2,2,0.36666666666666664
n22,1201,0.16109999999999997,0.37,0,3,3,0.4666666666666667
n22,1206,0.15336666666666665,0.37,0,3,3,0.5
n22,1211,0.15033333333333335,0.37,0,2,2,0.5666666666666667
n22,1216,0.15949999999999998,0.37,2,0,2,0.5333333333333333
n22,1221,0.16903333333333334,0.37,1,0,1,0.4666666666666667
n22,1226,0.12926666666666664,0.309,4,0,4,0.4666666666666667
n22,1231,0.14046666666666666,0.295,5,0,5,0.43333333333333335
n22,1236,0.1581,0.295,0,1,1,0.4666666666666667
n22,1241,0.1838333333333333,0.295,0,1,1,0.5
n22,1246,0.18723333333333333,0.295,3,0,3,0.4666666666666667
n22,1251,0.18776666666666664,0.295,0,1,1,0.4666666666666667
n22,1256,0.12456666666666669,0.233,0,1,1,0.5
n22,1261,0.12619999999999998,0.233,2,0,2,0.5333333333333333
n22,1266,0.12476666666666666,0.233,0,6,6,0.5666666666666667
n22,1271,0.10843333333333333,0.233,0,1,1,0.6
n22,1276,0.12026666666666666,0.256,3,0,3,0.5666666666666667
n22,1281,0.11490000000000006,0.256,0,3,3,0.5333333333333333
n22,1286,0.10753333333333331,0.256,0,5,5,0.5333333333333333
n22,1291,0.1374,0.299,2,0,2,0.5666666666666667
n22,1296,0.12866666666666662,0.299,0,1,1,0.4666666666666667
n22,1301,0.11873333333333333,0.299,0,2,2,0.43333333333333335
n22,1306,0.1104,0.299,2,0,2,0.4666666666666667
n22,1311,0.12773333333333334,0.322,1,0,1,0.5
n22,1316,0.11763333333333334,0.322,2,0,2,0.5333333333333333
n22,1321,0.10090000000000002,0.322,0,1,1,0.5
n22,1326,0.13183333333333333,0.372,0,1,1,0.5
n22,1331,0.20723333333333332,0.47,1,0,1,0.43333333333333335
n22,1336,0.19443333333333335,0.47,0,3,3,0.4666666666666667
n22,1341,0.19806666666666667,0.47,1,0,1,0.43333333333333335
n22,1346,0.20996666666666663,0.47,0,1,1,0.5
n22,1351,0.22679999999999997,0.47,0,1,1,0.4666666666666667
n22,1356,0.23946666666666666,0.47,8,0,8,0.43333333333333335
n22,1361,0.2818333333333333,0.511,3,0,3,0.4666666666666667
n22,1366,0.28236666666666665,0.511,1,0,1,0.4666666666666667
n22,1371,0.2705666666666667,0.511,0,4,4,0.4666666666666667
n22,1376,0.2541333333333334,0.511,0,8,8,0.43333333333333335
n22,1381,0.246,0.511,0,3,3,0.43333333333333335
n22,1386,0.2439,0.511,0,1,1,0.4666666666666667
n22,1391,0.17266666666666663,0.431,2,0,2,0.5333333333333333
n22,1396,0.13556666666666664,0.385,7,1,8,0.5666666666666667
n22,1401,0.1675333333333333,0.385,2,0,2,0.5
n22,1406,0.21066666666666667,0.385,0,3,3,0.5
n22,1411,0.2316,0.385,0,0,0,0.5333333333333333
n22,1416,0.2776,0.385,1,0,1,0.4666666666666667
n22,1421,0.2359,0.308,6,0,6,0.43333333333333335
n22,1426,0.1961,0.231,1,0,1,0.4666666666666667
n22,1431,0.15836666666666666,0.195,0,2,2,0.4666666666666667
n22,1436,0.1438,0.195,1,0,1,0.4666666666666667
n22,1441,0.1462,0.195,0,5,5,0.4
n22,1446,0.13126666666666667,0.195,1,0,1,0.43333333333333335
n22,1451,0.14026666666666668,0.195,0,0,0,0.43333333333333335
n22,1456,0.13906666666666667,0.195,1,0,1,0.5
n22,1461,0.1273,0.181,0,2,2,0.5
n22,1466,0.28386666666666666,0.357,0,0,0,0.43333333333333335
n22,1471,0.26299999999999996,0.357,0,2,2,0.4666666666666667
n22,1476,0.2359,0.357,0,5,5,0.5666666666666667
n22,1481,0.1945666666666667,0.357,0,0,0,0.5666666666666667
n22,1486,0.1556,0.357,0,7,7,0.5666666666666667
n22,1491,0.1215,0.357,0,3,3,0.4666666666666667
n22,1496,0.10973333333333327,0.346,1,0,1,0.4666666666666667
n22,1501,0.11819999999999992,0.346,3,4,7,0.5
n22,1506,0.12929999999999994,0.346,6,1,7,0.5666666666666667
n22,1511,0.16103333333333336,0.346,1,0,1,0.5333333333333333
n22,1516,0.1695333333333334,0.321,11,0,11,0.5333333333333333
n22,1521,0.1606,0.28,6,0,6,0.43333333333333335
n22,1526,0.14789999999999998,0.243,1,0,1,0.4666666666666667
n22,1531,0.13840000000000002,0.236,3,0,3,0.4666666666666667
n22,1536,0.15326666666666666,0.24,1,0,1,0.5
n22,1541,0.1464666666666667,0.24,0,1,1,0.4666666666666667
n22,1546,0.13763333333333333,0.24,0,2,2,0.5
n22,1551,0.13726666666666665,0.24,1,0,1,0.5
n22,1556,0.13206666666666664,0.24,2,0,2,0.5
n22,1561,0.15460000000000002,0.24,0,2,2,0.5
