graph_id,node_id,feat
64,130,"-0.6069830340272843,-0.701126868248,-0.6398239064298595"
64,131,"-0.4975134593520332,-0.5982254680532642,-0.6507708638973848"
64,132,"-0.48218771889749806,-0.6442026894168695,-0.36396057824822725"
64,133,"-0.701126868248,-0.6398239064298595,-0.6113618170142944"
64,134,"-0.5982254680532642,-0.6507708638973848,-0.46029380396244796"
64,135,"-0.6442026894168695,-0.36396057824822725,-0.8215434003907762"
64,136,"-0.6398239064298595,-0.6113618170142944,-0.917876626104997"
64,137,"-0.6507708638973848,-0.46029380396244796,-0.8543842727933516"
64,138,"-0.36396057824822725,-0.8215434003907762,-0.9901265453906628"
64,139,"-0.6113618170142944,-0.917876626104997,-1.1390051669490042"
64,140,"-0.46029380396244796,-0.8543842727933516,-1.1696566478580745"
64,141,"-0.8215434003907762,-0.9901265453906628,-0.8740887962348967"
64,142,"-0.917876626104997,-1.1390051669490042,-0.8959827111699467"
64,143,"-0.8543842727933516,-1.1696566478580745,-0.8500054898063415"
64,144,"-0.9901265453906628,-0.8740887962348967,-0.9025508856504619"
64,145,"-1.1390051669490042,-0.8959827111699467,-0.9550962814945826"
64,146,"-1.1696566478580745,-0.8500054898063415,-0.8937933196764418"
64,147,"-0.8740887962348967,-0.9025508856504619,-0.917876626104997"
64,148,"-0.8959827111699467,-0.9550962814945826,-0.7383465236375856"
64,149,"-0.8500054898063415,-0.8937933196764418,-0.7230207831830503"
64,150,"-0.9025508856504619,-0.917876626104997,-0.6748541703259398"
64,151,"-0.9550962814945826,-0.7383465236375856,-1.0820809881178735"
64,152,"-0.8937933196764418,-0.7230207831830503,-0.8894145366894318"
64,153,"-0.917876626104997,-0.6748541703259398,-0.5018922423390433"
64,154,"-0.7383465236375856,-1.0820809881178735,-0.7383465236375856"
64,155,"-0.7230207831830503,-0.8894145366894318,-0.8346797493518063"
64,156,"-0.6748541703259398,-0.5018922423390433,-0.7930813109752108"
64,157,"-1.0820809881178735,-0.7383465236375856,-0.38147571019626725"
64,158,"-0.8894145366894318,-0.8346797493518063,-0.7624298300661405"
64,159,"-0.5018922423390433,-0.7930813109752108,-0.46686197844296284"
64,160,"-0.7383465236375856,-0.38147571019626725,-0.5062710253260533"
64,161,"-0.8346797493518063,-0.7624298300661405,-0.6069830340272843"
64,162,"-0.7930813109752108,-0.46686197844296284,-0.6135512085077992"
64,163,"-0.38147571019626725,-0.5062710253260533,-0.9003614941569568"
64,164,"-0.7624298300661405,-0.6069830340272843,-0.7186420001960402"
64,165,"-0.46686197844296284,-0.6135512085077992,-0.9441493240270571"
64,166,"-0.5062710253260533,-0.9003614941569568,-0.5522482466896589"
64,167,"-0.6069830340272843,-0.7186420001960402,-0.7427253066245955"
64,168,"-0.6135512085077992,-0.9441493240270571,-0.6420132979233647"
64,169,"-0.9003614941569568,-0.5522482466896589,-0.5960360765597592"
64,170,"-0.7186420001960402,-0.7427253066245955,-1.022967417793238"
65,1,"-1.0190651140809381,-0.6164822686028921,-0.8121510259022777"
65,2,"-0.6164822686028921,-0.8121510259022777,-0.7086939818129475"
65,3,"-0.8121510259022777,-0.7086939818129475,-0.6614635921199922"
65,4,"-0.7086939818129475,-0.6614635921199922,-1.1000314964117186"
65,5,"-0.6614635921199922,-1.1000314964117186,-0.6389729303614422"
65,6,"-1.1000314964117186,-0.6389729303614422,-0.5197724230411267"
65,7,"-0.6389729303614422,-0.5197724230411267,-0.7289355773956422"
65,8,"-0.5197724230411267,-0.7289355773956422,-0.8863702097054931"
65,9,"-0.7289355773956422,-0.8863702097054931,-0.8413888861883928"
65,10,"-0.8863702097054931,-0.8413888861883928,-0.8436379523642478"
65,11,"-0.8413888861883928,-0.8436379523642478,-0.6119841362511821"
65,12,"-0.8436379523642478,-0.6119841362511821,-0.6254785333063122"
65,13,"-0.6119841362511821,-0.6254785333063122,-0.7041958494612375"
65,14,"-0.6254785333063122,-0.7041958494612375,-0.8683776802986529"
65,15,"-0.7041958494612375,-0.8683776802986529,-0.7604225038576125"
65,16,"-0.8683776802986529,-0.7604225038576125,-0.5355158862721117"
65,17,"-0.7604225038576125,-0.5355158862721117,-0.8121510259022777"
65,18,"-0.5355158862721117,-0.8121510259022777,-0.6727089229992673"
65,19,"-0.8121510259022777,-0.6727089229992673,-0.7649206362093225"
65,20,"-0.6727089229992673,-0.7649206362093225,-1.169752547863224"
65,21,"-0.7649206362093225,-1.169752547863224,-1.1877450772700642"
65,22,"-1.169752547863224,-1.1877450772700642,-0.9920763199706784"
65,23,"-1.1877450772700642,-0.9920763199706784,-0.8683776802986529"
65,24,"-0.9920763199706784,-0.8683776802986529,-0.8481360847159578"
65,25,"-0.8683776802986529,-0.8481360847159578,-0.9313515332225933"
65,26,"-0.8481360847159578,-0.9313515332225933,-0.9021136729364782"
65,27,"-0.9313515332225933,-0.9021136729364782,-0.8166491582539878"
65,28,"-0.9021136729364782,-0.8166491582539878,-0.5602556142065168"
65,29,"-0.8166491582539878,-0.5602556142065168,-0.7604225038576125"
65,30,"-0.5602556142065168,-0.7604225038576125,-0.9380987317501583"
65,31,"-0.7604225038576125,-0.9380987317501583,-1.3406815772282046"
65,32,"-0.9380987317501583,-1.3406815772282046,-0.9605893935087082"
65,33,"-1.3406815772282046,-0.9605893935087082,-1.079789900829024"
65,34,"-0.9605893935087082,-1.079789900829024,-1.0010725846740984"
65,35,"-1.079789900829024,-1.0010725846740984,-0.7829131656161625"
65,36,"-1.0010725846740984,-0.7829131656161625,-0.7491771729783377"
65,37,"-0.7829131656161625,-0.7491771729783377,-0.9268534008708833"
65,38,"-0.7491771729783377,-0.9268534008708833,-0.8976155405847681"
65,39,"-0.9268534008708833,-0.8976155405847681,-0.8931174082330581"
65,40,"-0.8976155405847681,-0.8931174082330581,-0.8616304817710879"
65,41,"-0.8931174082330581,-0.8616304817710879,-0.7581734376817576"
65,42,"-0.8616304817710879,-0.7581734376817576,-0.8863702097054931"
65,43,"-0.7581734376817576,-0.8863702097054931,-0.866128614122798"
65,44,"-0.8863702097054931,-0.866128614122798,-1.136016555225399"
65,45,"-0.866128614122798,-1.136016555225399,-0.8188982244298427"
65,46,"-1.136016555225399,-0.8188982244298427,-0.8031547611988579"
65,47,"-0.8188982244298427,-0.8031547611988579,-1.0932842978841535"
65,48,"-0.8031547611988579,-1.0932842978841535,-0.7739169009127425"
65,49,"-1.0932842978841535,-0.7739169009127425,-0.5715009450857919"
65,50,"-0.7739169009127425,-0.5715009450857919,-0.8278944891332627"
65,51,"-0.5715009450857919,-0.8278944891332627,-0.9380987317501583"
65,52,"-0.8278944891332627,-0.9380987317501583,-0.7671697023851777"
65,53,"-0.9380987317501583,-0.7671697023851777,-0.5939916068443419"
65,54,"-0.7671697023851777,-0.5939916068443419,-0.3555905922037112"
65,55,"-0.5939916068443419,-0.3555905922037112,-0.589493474492632"
65,56,"-0.3555905922037112,-0.589493474492632,-0.4612967024688966"
65,57,"-0.589493474492632,-0.4612967024688966,-0.37583218778640626"
65,58,"-0.4612967024688966,-0.37583218778640626,-0.8503851508918129"
65,59,"-0.37583218778640626,-0.8503851508918129,-0.7941584964954378"
65,60,"-0.8503851508918129,-0.7941584964954378,-0.9515931288052881"
65,61,"-0.7941584964954378,-0.9515931288052881,-0.602987871547762"
65,62,"-0.9515931288052881,-0.602987871547762,-1.0550501728946184"
65,63,"-0.602987871547762,-1.0550501728946184,-1.0010725846740984"
65,64,"-1.0550501728946184,-1.0010725846740984,-1.0775408346531685"
65,65,"-1.0010725846740984,-1.0775408346531685,-0.17791436431116553"
65,66,"-1.0775408346531685,-0.17791436431116553,0.34386898848719627"
65,67,"-0.17791436431116553,0.34386898848719627,0.881395804516543"
65,68,"0.34386898848719627,0.881395804516543,0.865652341285558"
65,69,"0.881395804516543,0.865652341285558,1.115298686805464"
65,70,"0.865652341285558,1.115298686805464,1.2817295838187341"
65,71,"1.115298686805464,1.2817295838187341,1.2952239808738644"
65,72,"1.2817295838187341,1.2952239808738644,1.1850197382569692"
65,73,"1.2952239808738644,1.1850197382569692,1.0298341721229736"
65,74,"1.1850197382569692,1.0298341721229736,1.2727333191153143"
65,75,"1.0298341721229736,1.2727333191153143,0.9263771280336432"
65,76,"1.2727333191153143,0.9263771280336432,0.46531856198336663"
65,77,"0.9263771280336432,0.46531856198336663,0.45632229727994666"
65,78,"0.46531856198336663,0.45632229727994666,0.7487009001410976"
65,79,"0.45632229727994666,0.7487009001410976,0.3281255252562112"
65,80,"0.7487009001410976,0.3281255252562112,2.127378465940217"
65,81,"0.3281255252562112,2.127378465940217,0.9083845986268031"
65,82,"2.127378465940217,0.9083845986268031,0.8454107457028629"
65,83,"0.9083845986268031,0.8454107457028629,0.5350396134348718"
65,84,"0.8454107457028629,0.5350396134348718,1.48639460582154"
65,85,"0.5350396134348718,1.48639460582154,2.2105939144468527"
65,86,"1.48639460582154,2.2105939144468527,2.7818567231140245"
65,87,"2.2105939144468527,2.7818567231140245,3.348621399429487"
65,88,"2.7818567231140245,3.348621399429487,3.1192166494922753"
65,89,"3.348621399429487,3.1192166494922753,3.8973935463381086"
65,90,"3.1192166494922753,3.8973935463381086,3.152952642130101"
65,91,"3.8973935463381086,3.152952642130101,3.402598987650007"
65,92,"3.152952642130101,3.402598987650007,3.1641979730093754"
65,93,"3.402598987650007,3.1641979730093754,2.372526679108413"
65,94,"3.1641979730093754,2.372526679108413,2.4872290540770186"
65,95,"2.372526679108413,2.4872290540770186,2.307303760008618"
65,96,"2.4872290540770186,2.307303760008618,2.278065899722503"
65,97,"2.307303760008618,2.278065899722503,1.9407059733442518"
65,98,"2.278065899722503,1.9407059733442518,2.287062164425923"
65,99,"1.9407059733442518,2.287062164425923,2.296058429129343"
65,100,"2.287062164425923,2.296058429129343,2.147620061522912"
65,101,"2.296058429129343,2.147620061522912,1.9227134439374116"
65,102,"2.147620061522912,1.9227134439374116,2.244329907084677"
65,103,"1.9227134439374116,2.244329907084677,2.1926013850400126"
65,104,"2.244329907084677,2.1926013850400126,2.4130098702738034"
65,105,"2.1926013850400126,2.4130098702738034,2.511968782011423"
65,106,"2.4130098702738034,2.511968782011423,1.8642377233651812"
65,107,"2.511968782011423,1.8642377233651812,1.9002227821788615"
65,108,"1.8642377233651812,1.9002227821788615,1.713550289582896"
65,109,"1.9002227821788615,1.713550289582896,1.9744419659820769"
65,110,"1.713550289582896,1.9744419659820769,1.769776943979271"
65,111,"1.9744419659820769,1.769776943979271,1.5808553852074503"
65,112,"1.769776943979271,1.5808553852074503,1.8012638704412411"
65,113,"1.5808553852074503,1.8012638704412411,1.8282526645515014"
65,114,"1.8012638704412411,1.8282526645515014,1.5583647234489002"
65,115,"1.8282526645515014,1.5583647234489002,1.6078441793177105"
65,116,"1.5583647234489002,1.6078441793177105,1.41442448819418"
65,117,"1.6078441793177105,1.41442448819418,2.0666536791921324"
65,118,"1.41442448819418,2.0666536791921324,1.8125092013205162"
65,119,"2.0666536791921324,1.8125092013205162,1.4256698190734551"
65,120,"1.8125092013205162,1.4256698190734551,1.3267109073358345"
65,121,"1.4256698190734551,1.3267109073358345,1.2794805176428792"
65,122,"1.3267109073358345,1.2794805176428792,0.852157944230428"
65,123,"1.2794805176428792,0.852157944230428,1.3199637088082694"
65,124,"0.852157944230428,1.3199637088082694,1.4391642161285851"
65,125,"1.3199637088082694,1.4391642161285851,1.3739412970287899"
65,126,"1.4391642161285851,1.3739412970287899,0.863403275109703"
65,127,"1.3739412970287899,0.863403275109703,1.142287480915724"
65,128,"0.863403275109703,1.142287480915724,0.9511168559680484"
65,129,"1.142287480915724,0.9511168559680484,1.2682351867636041"
65,130,"0.9511168559680484,1.2682351867636041,0.8319163486477329"
65,131,"1.2682351867636041,0.8319163486477329,1.167027208850129"
65,132,"0.8319163486477329,1.167027208850129,0.9848528486058736"
65,133,"1.167027208850129,0.9848528486058736,0.9353733927370633"
65,134,"0.9848528486058736,0.9353733927370633,1.0793136279917839"
65,135,"0.9353733927370633,1.0793136279917839,0.5867681354795371"
65,136,"1.0793136279917839,0.5867681354795371,0.5957644001829571"
65,137,"0.5867681354795371,0.5957644001829571,0.8791467383406879"
65,138,"0.5957644001829571,0.8791467383406879,0.870150473637268"
65,139,"0.8791467383406879,0.870150473637268,0.8049275545374728"
65,140,"0.870150473637268,0.8049275545374728,0.7779387604272128"
65,141,"0.8049275545374728,0.7779387604272128,0.598013466358812"
65,142,"0.7779387604272128,0.598013466358812,0.47206576051093163"
65,143,"0.598013466358812,0.47206576051093163,0.6632363854586073"
65,144,"0.47206576051093163,0.6632363854586073,0.7869350251306327"
65,145,"0.6632363854586073,0.7869350251306327,0.5687756060726971"
65,146,"0.7869350251306327,0.5687756060726971,0.44057883404896153"
65,147,"0.5687756060726971,0.44057883404896153,0.4630694958075116"
65,148,"0.44057883404896153,0.4630694958075116,0.23816287822201088"
65,149,"0.4630694958075116,0.23816287822201088,-0.07220825404598019"
65,150,"0.23816287822201088,-0.07220825404598019,0.7644443633720827"
65,151,"-0.07220825404598019,0.7644443633720827,0.6834779810413023"
65,152,"0.7644443633720827,0.6834779810413023,0.856656076582138"
65,153,"0.6834779810413023,0.856656076582138,0.7644443633720827"
65,154,"0.856656076582138,0.7644443633720827,0.6272513266449272"
65,155,"0.7644443633720827,0.6272513266449272,0.48780922374191676"
65,156,"0.6272513266449272,0.48780922374191676,0.3910993781801514"
65,157,"0.48780922374191676,0.3910993781801514,0.11896237090169548"
65,158,"0.3910993781801514,0.11896237090169548,0.35961245171818124"
65,159,"0.11896237090169548,0.35961245171818124,1.0118416427161336"
65,160,"0.35961245171818124,1.0118416427161336,0.2516572752771409"
65,161,"1.0118416427161336,0.2516572752771409,0.3011367311459511"
65,162,"0.2516572752771409,0.3011367311459511,0.3933484443560064"
65,163,"0.3011367311459511,0.3933484443560064,0.840912613351153"
65,164,"0.3933484443560064,0.840912613351153,0.1886834223532007"
65,165,"0.840912613351153,0.1886834223532007,0.5777718707761171"
65,166,"0.1886834223532007,0.5777718707761171,0.3910993781801514"
65,167,"0.5777718707761171,0.3910993781801514,0.3843521796525864"
65,168,"0.3910993781801514,0.3843521796525864,0.28089513556325596"
65,169,"0.3843521796525864,0.28089513556325596,0.2269175473427358"
65,170,"0.28089513556325596,0.2269175473427358,-0.06546105551841525"
66,1,"0.0885662976008292,-0.04594332534411538,-0.04914593541423312"
66,2,"-0.1196033569568232,-0.052348545484350854,-0.005910699467643773"
66,3,"-0.028328969958467898,0.11418717816177106,-0.18205425332411887"
66,4,"-0.04594332534411538,-0.04914593541423312,-0.10519161164129338"
66,5,"-0.052348545484350854,-0.005910699467643773,-0.08437464618552809"
66,6,"0.11418717816177106,-0.18205425332411887,-0.17725033821894226"
66,7,"-0.04914593541423312,-0.10519161164129338,-0.01872113974811472"
66,8,"-0.005910699467643773,-0.08437464618552809,-0.2573155899718854"
66,9,"-0.18205425332411887,-0.17725033821894226,0.19425242991471425"
66,10,"-0.10519161164129338,-0.01872113974811472,-0.2413025396212968"
66,11,"-0.08437464618552809,-0.2573155899718854,0.2262785306158915"
66,12,"-0.17725033821894226,0.19425242991471425,-0.3373808417248287"
66,13,"-0.01872113974811472,-0.2413025396212968,-0.10679291667635224"
66,14,"-0.2573155899718854,0.2262785306158915,-0.27492994535753296"
66,15,"0.19425242991471425,-0.3373808417248287,-0.06676029079988068"
66,16,"-0.2413025396212968,-0.10679291667635224,-0.03953810520387991"
66,17,"0.2262785306158915,-0.27492994535753296,-0.4670865495645966"
66,18,"-0.3373808417248287,-0.06676029079988068,-0.1596359828332947"
66,19,"-0.10679291667635224,-0.03953810520387991,-0.47989698984506757"
66,20,"-0.27492994535753296,-0.4670865495645966,-0.17244642311376565"
66,21,"-0.06676029079988068,-0.1596359828332947,-0.23169470941094364"
66,22,"-0.03953810520387991,-0.47989698984506757,-0.16604120297353017"
66,23,"-0.4670865495645966,-0.17244642311376565,-0.262119505077062"
66,24,"-0.1596359828332947,-0.23169470941094364,-0.2781325554276507"
66,25,"-0.47989698984506757,-0.16604120297353017,-0.09718508646599903"
66,26,"-0.17244642311376565,-0.262119505077062,-0.2701260302523564"
66,27,"-0.23169470941094364,-0.2781325554276507,-0.4350604488634194"
66,28,"-0.16604120297353017,-0.09718508646599903,-0.26051820004200316"
66,29,"-0.262119505077062,-0.2701260302523564,-0.24290384465635567"
66,30,"-0.2781325554276507,-0.4350604488634194,-0.3133612661989457"
66,31,"-0.09718508646599903,-0.26051820004200316,-0.33577953668976984"
66,32,"-0.2701260302523564,-0.24290384465635567,-0.2637208101121209"
66,33,"-0.4350604488634194,-0.3133612661989457,-0.439864363968596"
66,34,"-0.26051820004200316,-0.33577953668976984,-0.40463565319730105"
66,35,"-0.24290384465635567,-0.2637208101121209,-0.36620433235588834"
66,36,"-0.3133612661989457,-0.439864363968596,-0.4927074301255385"
66,37,"-0.33577953668976984,-0.40463565319730105,-0.3037534359885925"
66,38,"-0.2637208101121209,-0.36620433235588834,-0.5695700718083639"
66,39,"-0.439864363968596,-0.4927074301255385,-0.49591004019565627"
66,40,"-0.40463565319730105,-0.3037534359885925,-0.5087204804761272"
66,41,"-0.36620433235588834,-0.5695700718083639,-0.5615635466330697"
66,42,"-0.4927074301255385,-0.49591004019565627,-0.3149625712340046"
66,43,"-0.3037534359885925,-0.5087204804761272,-0.29094299570812165"
66,44,"-0.5695700718083639,-0.5615635466330697,-0.3678056373909472"
66,45,"-0.49591004019565627,-0.3149625712340046,-0.4590800243893023"
66,46,"-0.5087204804761272,-0.29094299570812165,-0.15002815262294156"
66,47,"-0.5615635466330697,-0.3678056373909472,-0.4446682790737726"
66,48,"-0.3149625712340046,-0.4590800243893023,-0.25891689500694426"
66,49,"-0.29094299570812165,-0.15002815262294156,-0.1420216274476472"
66,50,"-0.3678056373909472,-0.4446682790737726,-0.32296909640929894"
66,51,"-0.4590800243893023,-0.25891689500694426,-0.3549951971104762"
66,52,"-0.15002815262294156,-0.1420216274476472,-0.20126991374482522"
66,53,"-0.4446682790737726,-0.32296909640929894,-0.32296909640929894"
66,54,"-0.25891689500694426,-0.3549951971104762,-0.2332960144460025"
66,55,"-0.1420216274476472,-0.20126991374482522,-0.19326338856953088"
66,56,"-0.32296909640929894,-0.32296909640929894,-0.3117599611638869"
66,57,"-0.3549951971104762,-0.2332960144460025,-0.3549951971104762"
66,58,"-0.20126991374482522,-0.19326338856953088,-0.23489731948106138"
66,59,"-0.32296909640929894,-0.3117599611638869,-0.3149625712340046"
66,60,"-0.2332960144460025,-0.3549951971104762,-0.4734917697048321"
66,61,"-0.19326338856953088,-0.23489731948106138,-0.2989495208834159"
66,62,"-0.3117599611638869,-0.3149625712340046,-0.35979911221565286"
66,63,"-0.3549951971104762,-0.4734917697048321,-0.40303434816224215"
66,64,"-0.23489731948106138,-0.2989495208834159,-0.24290384465635567"
66,65,"-0.3149625712340046,-0.35979911221565286,-0.2941456057782394"
66,66,"-0.4734917697048321,-0.40303434816224215,-0.20126991374482522"
66,67,"-0.2989495208834159,-0.24290384465635567,-0.24610645472647338"
66,68,"-0.35979911221565286,-0.2941456057782394,-0.3517925870403585"
66,69,"-0.40303434816224215,-0.20126991374482522,-0.2989495208834159"
66,70,"-0.24290384465635567,-0.24610645472647338,-0.310158656128828"
66,71,"-0.2941456057782394,-0.3517925870403585,-0.20126991374482522"
66,72,"-0.20126991374482522,-0.2989495208834159,-0.32457040144435784"
66,73,"-0.24610645472647338,-0.310158656128828,-0.22528948927070824"
66,74,"-0.3517925870403585,-0.20126991374482522,0.005298435777768272"
66,75,"-0.2989495208834159,-0.32457040144435784,-0.35819780718059396"
66,76,"-0.310158656128828,-0.22528948927070824,-0.21247904899023728"
66,77,"-0.20126991374482522,0.005298435777768272,-0.43345914382836054"
66,78,"-0.32457040144435784,-0.35819780718059396,-0.19326338856953088"
66,79,"-0.22528948927070824,-0.21247904899023728,-0.3758121625662414"
66,80,"0.005298435777768272,-0.43345914382836054,-0.6144066127900121"
66,81,"-0.35819780718059396,-0.19326338856953088,-0.2829364705328273"
66,82,"-0.21247904899023728,-0.3758121625662414,-0.44306697403871376"
66,83,"-0.43345914382836054,-0.6144066127900121,-0.45747871935424345"
66,84,"-0.19326338856953088,-0.2829364705328273,-0.4446682790737726"
66,85,"-0.3758121625662414,-0.44306697403871376,-0.3389821467598876"
66,86,"-0.6144066127900121,-0.45747871935424345,-0.47989698984506757"
66,87,"-0.2829364705328273,-0.4446682790737726,-0.439864363968596"
66,88,"-0.44306697403871376,-0.3389821467598876,-0.5743739869135407"
66,89,"-0.45747871935424345,-0.47989698984506757,-0.4350604488634194"
66,90,"-0.4446682790737726,-0.439864363968596,-0.5359426660721278"
66,91,"-0.3389821467598876,-0.5743739869135407,-0.641628798386013"
66,92,"-0.47989698984506757,-0.4350604488634194,-0.7168901350337796"
66,93,"-0.439864363968596,-0.5359426660721278,-0.4895048200554208"
66,94,"-0.5743739869135407,-0.641628798386013,-0.286139080602945"
66,95,"-0.4350604488634194,-0.7168901350337796,-0.4014330431271833"
66,96,"-0.5359426660721278,-0.4895048200554208,-0.4350604488634194"
66,97,"-0.641628798386013,-0.286139080602945,-0.3918252129168301"
66,98,"-0.7168901350337796,-0.4014330431271833,-0.6656483739118958"
66,99,"-0.4895048200554208,-0.4350604488634194,-0.49110612509047963"
66,100,"-0.286139080602945,-0.3918252129168301,-0.37901477263635913"
66,101,"-0.4014330431271833,-0.6656483739118958,-0.6672496789469547"
66,102,"-0.4350604488634194,-0.49110612509047963,-0.5023152603358917"
66,103,"-0.3918252129168301,-0.37901477263635913,-0.5551583264928343"
66,104,"-0.6656483739118958,-0.6672496789469547,-0.35819780718059396"
66,105,"-0.49110612509047963,-0.5023152603358917,-0.6464327134911895"
66,106,"-0.37901477263635913,-0.5551583264928343,-0.36620433235588834"
66,107,"-0.6672496789469547,-0.35819780718059396,-0.32457040144435784"
66,108,"-0.5023152603358917,-0.6464327134911895,-0.4222500085829484"
66,109,"-0.5551583264928343,-0.36620433235588834,-0.5279361408968336"
66,110,"-0.35819780718059396,-0.32457040144435784,-0.6368248832808362"
66,111,"-0.6464327134911895,-0.4222500085829484,-0.534341361037069"
66,112,"-0.36620433235588834,-0.5279361408968336,-0.5743739869135407"
66,113,"-0.32457040144435784,-0.6368248832808362,-0.4350604488634194"
66,114,"-0.4222500085829484,-0.534341361037069,-0.48630220998530305"
66,115,"-0.5279361408968336,-0.5743739869135407,-0.3117599611638869"
66,116,"-0.6368248832808362,-0.4350604488634194,-0.38221738270647687"
66,117,"-0.534341361037069,-0.48630220998530305,-0.5631648516681285"
66,118,"-0.5743739869135407,-0.3117599611638869,-0.2941456057782394"
66,119,"-0.4350604488634194,-0.38221738270647687,-0.5423478862123633"
66,120,"-0.48630220998530305,-0.5631648516681285,-0.23649862451612025"
66,121,"-0.3117599611638869,-0.2941456057782394,-0.45107349921400797"
66,122,"-0.38221738270647687,-0.5423478862123633,-0.23809992955117906"
66,123,"-0.5631648516681285,-0.23649862451612025,-0.6047987825796588"
66,124,"-0.2941456057782394,-0.45107349921400797,-0.4222500085829484"
66,125,"-0.5423478862123633,-0.23809992955117906,-0.3854199927765946"
66,126,"-0.23649862451612025,-0.6047987825796588,-0.5263348358617748"
66,127,"-0.45107349921400797,-0.4222500085829484,-0.44947219417894907"
66,128,"-0.23809992955117906,-0.3854199927765946,-0.5359426660721278"
66,129,"-0.6047987825796588,-0.5263348358617748,-0.5215309207565981"
66,130,"-0.4222500085829484,-0.44947219417894907,-0.3533938920754174"
66,131,"-0.3854199927765946,-0.5359426660721278,-0.6352235782457776"
66,132,"-0.5263348358617748,-0.5215309207565981,-0.5023152603358917"
66,133,"-0.44947219417894907,-0.3533938920754174,-0.6128053077549535"
66,134,"-0.5359426660721278,-0.6352235782457776,-0.6688509839820136"
66,135,"-0.5215309207565981,-0.5023152603358917,-0.6736548990871902"
66,136,"-0.3533938920754174,-0.6128053077549535,-0.5631648516681285"
66,137,"-0.6352235782457776,-0.6688509839820136,-0.6208118329302476"
66,138,"-0.5023152603358917,-0.6736548990871902,-0.8129684371373115"
66,139,"-0.6128053077549535,-0.5631648516681285,-0.6720535940521313"
66,140,"-0.6688509839820136,-0.6208118329302476,-0.6496353235613072"
66,141,"-0.6736548990871902,-0.8129684371373115,-0.7040796947533087"
66,142,"-0.5631648516681285,-0.6720535940521313,-0.534341361037069"
66,143,"-0.6208118329302476,-0.6496353235613072,-0.7537201508401333"
66,144,"-0.8129684371373115,-0.7040796947533087,-0.7056809997883675"
66,145,"-0.6720535940521313,-0.534341361037069,-0.7216940501389563"
66,146,"-0.6496353235613072,-0.7537201508401333,-0.6848640343326022"
66,147,"-0.7040796947533087,-0.7056809997883675,-0.7953540817516637"
66,148,"-0.534341361037069,-0.7216940501389563,-0.7953540817516637"
66,149,"-0.7537201508401333,-0.6848640343326022,-0.7409097105596626"
66,150,"-0.7056809997883675,-0.7953540817516637,-0.6464327134911895"
66,151,"-0.7216940501389563,-0.7953540817516637,-0.6800601192274257"
66,152,"-0.6848640343326022,-0.7409097105596626,-0.5759752919485994"
66,153,"-0.7953540817516637,-0.6464327134911895,-0.7633279810504865"
66,154,"-0.7953540817516637,-0.6800601192274257,-0.5423478862123633"
66,155,"-0.7409097105596626,-0.5759752919485994,-0.5711713768434229"
66,156,"-0.6464327134911895,-0.7633279810504865,-0.46548524452953777"
66,157,"-0.6800601192274257,-0.5423478862123633,-0.7729358112608398"
66,158,"-0.5759752919485994,-0.5711713768434229,-0.7745371162958986"
66,159,"-0.7633279810504865,-0.46548524452953777,-0.8129684371373115"
66,160,"-0.5423478862123633,-0.7729358112608398,-0.7184914400688385"
66,161,"-0.5711713768434229,-0.7745371162958986,-0.5679687667733052"
66,162,"-0.46548524452953777,-0.8129684371373115,-0.6560405437015426"
66,163,"-0.7729358112608398,-0.7184914400688385,-0.7168901350337796"
66,164,"-0.7745371162958986,-0.5679687667733052,-0.6176092228601298"
66,165,"-0.8129684371373115,-0.6560405437015426,-0.9634911104328449"
66,166,"-0.7184914400688385,-0.7168901350337796,-0.7745371162958986"
66,167,"-0.5679687667733052,-0.6176092228601298,-0.6015961725095411"
66,168,"-0.6560405437015426,-0.9634911104328449,-0.7473149306998979"
66,169,"-0.7168901350337796,-0.7745371162958986,-0.8417919277683711"
66,170,"-0.6176092228601298,-0.6015961725095411,-0.7633279810504865"
67,1,"-1.401216791588993,-1.2029307852382065,-1.104522174678927"
67,2,"-1.2279001341860831,-1.2895891139396614,-1.1559296578069087"
67,3,"-1.0692713291054539,-1.2176186375604867,-1.167679939664733"
67,4,"-1.2029307852382065,-1.104522174678927,-0.9752690742428588"
67,5,"-1.2895891139396614,-1.1559296578069087,-0.8930171012380881"
67,6,"-1.2176186375604867,-1.167679939664733,-1.1250851679301197"
67,7,"-1.104522174678927,-0.9752690742428588,-1.1206788122334355"
67,8,"-1.1559296578069087,-0.8930171012380881,-1.016395060745244"
67,9,"-1.167679939664733,-1.1250851679301197,-0.890079530773632"
67,10,"-0.9752690742428588,-1.1206788122334355,-1.1074597451433832"
67,11,"-0.8930171012380881,-1.016395060745244,-1.0369580539964367"
67,12,"-1.1250851679301197,-0.890079530773632,-0.9899569265651393"
67,13,"-1.1206788122334355,-1.1074597451433832,-1.0942406780533307"
67,14,"-1.016395060745244,-1.0369580539964367,-0.8019524168399491"
67,15,"-0.890079530773632,-0.9899569265651393,-1.0942406780533307"
67,16,"-1.1074597451433832,-1.0942406780533307,-0.9444245843660697"
67,17,"-1.0369580539964367,-0.8019524168399491,-1.0354892687642088"
67,18,"-0.9899569265651393,-1.0942406780533307,-0.953237295759438"
67,19,"-1.0942406780533307,-0.9444245843660697,-0.860703826129071"
67,20,"-0.8019524168399491,-1.0354892687642088,-0.7652327860342478"
