graph_id,node_id,feat
21,56,"1.2705772070429235,0.6812608916310919,0.07447410842514744"
21,57,"-0.9862328647882985,1.2705772070429235,0.6812608916310919"
21,58,"-0.0019591881740544485,-0.9862328647882985,1.2705772070429235"
21,59,"-1.048003447346037,-0.0019591881740544485,-0.9862328647882985"
21,60,"-1.3942930768363102,-1.048003447346037,-0.0019591881740544485"
21,61,"-1.4401530547958197,-1.3942930768363102,-1.048003447346037"
21,62,"0.3577452648009752,-1.4401530547958197,-1.3942930768363102"
21,63,"-0.14983421914557166,0.3577452648009752,-1.4401530547958197"
21,64,"0.26352952776848376,-0.14983421914557166,0.3577452648009752"
21,65,"2.053316558746605,0.26352952776848376,-0.14983421914557166"
21,66,"0.7483350090548742,2.053316558746605,0.26352952776848376"
21,67,"-0.20224562252789047,0.7483350090548742,2.053316558746605"
21,68,"-0.537928182286037,-0.20224562252789047,0.7483350090548742"
21,69,"0.5464887115051348,-0.537928182286037,-0.20224562252789047"
21,70,"-0.08993547242293276,0.5464887115051348,-0.537928182286037"
21,71,"0.9848102695536427,-0.08993547242293276,0.5464887115051348"
21,72,"1.2403158610424079,0.9848102695536427,-0.08993547242293276"
21,73,"2.3315961528955462,1.2403158610424079,0.9848102695536427"
21,74,"1.1944558830828984,2.3315961528955462,1.2403158610424079"
21,75,"0.14841162391091584,1.1944558830828984,2.3315961528955462"
21,76,"0.7240011431988143,0.14841162391091584,1.1944558830828984"
21,77,"-1.9695706234850123,0.7240011431988143,0.14841162391091584"
21,78,"0.1699377360143654,-1.9695706234850123,0.7240011431988143"
21,79,"1.053444250173328,0.1699377360143654,-1.9695706234850123"
21,80,"-0.5803564612145632,1.053444250173328,0.1699377360143654"
21,81,"0.4263792454206803,-0.5803564612145632,1.053444250173328"
21,82,"-1.6962825915629578,0.4263792454206803,-0.5803564612145632"
21,83,"1.6171788091723736,-1.6962825915629578,0.4263792454206803"
21,84,"0.7595660240653738,1.6171788091723736,-1.6962825915629578"
21,85,"3.202935734126499,0.7595660240653738,1.6171788091723736"
21,86,"0.3480741129863984,3.202935734126499,0.7595660240653738"
21,87,"-1.3858698155784404,0.3480741129863984,3.202935734126499"
21,88,"-0.3251628423649748,-1.3858698155784404,0.3480741129863984"
21,89,"1.498317233644626,-0.3251628423649748,-1.3858698155784404"
21,90,"-0.0805762932475131,1.498317233644626,-0.3251628423649748"
21,91,"-0.8732987694049873,-0.0805762932475131,1.498317233644626"
21,92,"0.7982506313237399,-0.8732987694049873,-0.0805762932475131"
21,93,"-0.9575313819837056,0.7982506313237399,-0.8732987694049873"
21,94,"0.4606962357305328,-0.9575313819837056,0.7982506313237399"
21,95,"0.6160586100423701,0.4606962357305328,-0.9575313819837056"
21,96,"0.12938129292089975,0.6160586100423701,0.4606962357305328"
21,97,"-1.2002460952660874,0.12938129292089975,0.6160586100423701"
21,98,"-1.7783313956674192,-1.2002460952660874,0.12938129292089975"
21,99,"0.16744195490091232,-1.7783313956674192,-1.2002460952660874"
21,100,"-0.1894547443214875,0.16744195490091232,-1.7783313956674192"
21,101,"-0.0946150620106426,-0.1894547443214875,0.16744195490091232"
21,102,"1.0403413993277681,-0.0946150620106426,-0.1894547443214875"
21,103,"1.0958725291018738,1.0403413993277681,-0.0946150620106426"
21,104,"-1.0567386812430837,1.0958725291018738,1.0403413993277681"
21,105,"-0.07371289518554651,-1.0567386812430837,1.0958725291018738"
21,106,"0.1265735391682895,-0.07371289518554651,-1.0567386812430837"
21,107,"0.17368140768452545,0.1265735391682895,-0.07371289518554651"
21,108,"-0.6361995636278652,0.17368140768452545,0.1265735391682895"
21,109,"0.6088832393412268,-0.6361995636278652,0.17368140768452545"
21,110,"-0.5014273835019277,0.6088832393412268,-0.6361995636278652"
21,111,"1.7229375338545414,-0.5014273835019277,0.6088832393412268"
21,112,"-1.8039131520802056,1.7229375338545414,-0.5014273835019277"
21,113,"-0.4683582837488018,-1.8039131520802056,1.7229375338545414"
21,114,"-0.3825658079741802,-0.4683582837488018,-1.8039131520802056"
21,115,"-1.0626661613875004,-0.3825658079741802,-0.4683582837488018"
21,116,"-0.37320662879876054,-1.0626661613875004,-0.3825658079741802"
21,117,"2.3830716383603154,-0.37320662879876054,-1.0626661613875004"
21,118,"-1.0214857730157008,2.3830716383603154,-0.37320662879876054"
21,119,"0.5586556444331843,-1.0214857730157008,2.3830716383603154"
21,120,"-0.3451290912725211,0.5586556444331843,-1.0214857730157008"
21,121,"-0.25340913535348275,-0.3451290912725211,0.5586556444331843"
21,122,"-0.25684083438446603,-0.25340913535348275,-0.3451290912725211"
21,123,"0.8491021715101554,-0.25684083438446603,-0.25340913535348275"
21,124,"0.259473883459147,0.8491021715101554,-0.25684083438446603"
21,125,"-1.088559890439483,0.259473883459147,0.8491021715101554"
21,126,"-0.25496899854938604,-1.088559890439483,0.259473883459147"
21,127,"1.3663528072712987,-0.25496899854938604,-1.088559890439483"
21,128,"0.08227342440466383,1.3663528072712987,-0.25496899854938604"
21,129,"-0.05437059155637326,0.08227342440466383,1.3663528072712987"
21,130,"-0.8236951197752983,-0.05437059155637326,0.08227342440466383"
21,131,"-0.871738906209084,-0.8236951197752983,-0.05437059155637326"
21,132,"1.0256786852862851,-0.871738906209084,-0.8236951197752983"
21,133,"-1.483517251641915,1.0256786852862851,-0.871738906209084"
21,134,"-1.223644043204617,-1.483517251641915,1.0256786852862851"
21,135,"0.8515979526236085,-1.223644043204617,-1.483517251641915"
21,136,"0.18428847741667165,0.8515979526236085,-1.223644043204617"
21,137,"1.351378120590639,0.18428847741667165,0.8515979526236085"
21,138,"-0.533560565337504,1.351378120590639,0.18428847741667165"
21,139,"-0.8102802962905419,-0.533560565337504,1.351378120590639"
21,140,"0.03329372005332831,-0.8102802962905419,-0.533560565337504"
21,141,"-1.0021434693865081,0.03329372005332831,-0.8102802962905419"
21,142,"2.4772873753928066,-1.0021434693865081,0.03329372005332831"
21,143,"-0.16200115207362115,2.4772873753928066,-1.0021434693865081"
21,144,"0.7074665933222513,-0.16200115207362115,2.4772873753928066"
21,145,"-0.22751540630150008,0.7074665933222513,-0.16200115207362115"
21,146,"1.0693548547715377,-0.22751540630150008,0.7074665933222513"
21,147,"0.3989256531727943,1.0693548547715377,-0.22751540630150008"
21,148,"0.9295911124187136,0.3989256531727943,1.0693548547715377"
21,149,"0.08258539704384057,0.9295911124187136,0.3989256531727943"
21,150,"0.6300973788054997,0.08258539704384057,0.9295911124187136"
21,151,"-0.32672270556087807,0.6300973788054997,0.08258539704384057"
21,152,"-1.1837115453895244,-0.32672270556087807,0.6300973788054997"
21,153,"0.5951564432172936,-1.1837115453895244,-0.32672270556087807"
21,154,"-0.6895468849277143,0.5951564432172936,-1.1837115453895244"
21,155,"0.13000523819927282,-0.6895468849277143,0.5951564432172936"
21,156,"-0.18571107265132747,0.13000523819927282,-0.6895468849277143"
21,157,"-0.7572449476298696,-0.18571107265132747,0.13000523819927282"
21,158,"0.7857717257565332,-0.7572449476298696,-0.18571107265132747"
21,159,"2.1334935270159865,0.7857717257565332,-0.7572449476298696"
21,160,"2.0913772207266175,2.1334935270159865,0.7857717257565332"
21,161,"2.726865486737155,2.0913772207266175,2.1334935270159865"
21,162,"-0.1336116419081854,2.726865486737155,2.0913772207266175"
21,163,"-0.5610141575853899,-0.1336116419081854,2.726865486737155"
21,164,"0.5789338659799074,-0.5610141575853899,-0.1336116419081854"
21,165,"-1.6295204467783522,0.5789338659799074,-0.5610141575853899"
21,166,"-0.42125041523254625,-1.6295204467783522,0.5789338659799074"
21,167,"-0.04937902932948669,-0.42125041523254625,-1.6295204467783522"
21,168,"1.1542114126286094,-0.04937902932948669,-0.42125041523254625"
21,169,"-0.17229624916657102,1.1542114126286094,-0.04937902932948669"
21,170,"2.0508207776331715,-0.17229624916657102,1.1542114126286094"
22,1,"-0.23928988257203987,-0.9111118598492364,-1.8101407227871864"
22,2,"-0.32380349502806,-0.23928988257203987,-0.9111118598492364"
22,3,"0.9184853663272915,-0.32380349502806,-0.23928988257203987"
22,4,"-0.759538533161814,0.9184853663272915,-0.32380349502806"
22,5,"-0.903762850070462,-0.759538533161814,0.9184853663272915"
22,6,"-0.11160083766565328,-0.903762850070462,-0.759538533161814"
22,7,"0.8422393898724021,-0.11160083766565328,-0.903762850070462"
22,8,"-1.685513765288648,0.8422393898724021,-0.11160083766565328"
22,9,"-0.9536748748180255,-1.685513765288648,0.8422393898724021"
22,10,"2.1923137279832323,-0.9536748748180255,-1.685513765288648"
22,11,"0.06355056206204505,2.1923137279832323,-0.9536748748180255"
22,12,"-0.1994827462702815,0.06355056206204505,2.1923137279832323"
22,13,"-1.0642162302405733,-0.1994827462702815,0.06355056206204505"
22,14,"0.05222083865308528,-1.0642162302405733,-0.1994827462702815"
22,15,"0.20624383526675938,0.05222083865308528,-1.0642162302405733"
22,16,"-1.2629457030085476,0.20624383526675938,0.05222083865308528"
22,17,"1.842929554750192,-1.2629457030085476,0.20624383526675938"
22,18,"1.0333136441207846,1.842929554750192,-1.2629457030085476"
22,19,"-0.9104994423676782,1.0333136441207846,1.842929554750192"
22,20,"0.8351965888343876,-0.9104994423676782,1.0333136441207846"
22,21,"-1.5014823120782417,0.8351965888343876,-0.9104994423676782"
22,22,"1.097617479685156,-1.5014823120782417,0.8351965888343876"
22,23,"1.9804172793616237,1.097617479685156,-1.5014823120782417"
22,24,"-1.324799868646648,1.9804172793616237,1.097617479685156"
22,25,"-0.7227934842678846,-1.324799868646648,1.9804172793616237"
22,26,"1.1949918592540505,-0.7227934842678846,-1.324799868646648"
22,27,"0.8866396572858849,1.1949918592540505,-0.7227934842678846"
22,28,"2.891082074449313,0.8866396572858849,1.1949918592540505"
22,29,"-0.8388465970245323,2.891082074449313,0.8866396572858849"
22,30,"-0.48395066645739215,-0.8388465970245323,2.891082074449313"
22,31,"-1.1821065954419145,-0.48395066645739215,-0.8388465970245323"
22,32,"0.54123619768303,-1.1821065954419145,-0.48395066645739215"
22,33,"-0.4582291322316436,0.54123619768303,-1.1821065954419145"
22,34,"-0.4242399620047834,-0.4582291322316436,0.54123619768303"
22,35,"-1.2059908772229695,-0.4242399620047834,-0.4582291322316436"
22,36,"-1.2363055425604426,-1.2059908772229695,-0.4242399620047834"
22,37,"-0.45669808852772903,-1.2363055425604426,-1.2059908772229695"
22,38,"-1.09881781794903,-0.45669808852772903,-1.2363055425604426"
22,39,"0.8771471863216187,-1.09881781794903,-0.45669808852772903"
22,40,"0.9166481138825979,0.8771471863216187,-1.09881781794903"
22,41,"1.3986206718745282,0.9166481138825979,0.8771471863216187"
22,42,"-0.8051636355384321,1.3986206718745282,0.9166481138825979"
22,43,"-0.15998181870932143,-0.8051636355384321,1.3986206718745282"
22,44,"-1.2724381739727946,-0.15998181870932143,-0.8051636355384321"
22,45,"1.0033051875240908,-1.2724381739727946,-0.15998181870932143"
22,46,"-0.8204740725775581,1.0033051875240908,-1.2724381739727946"
22,47,"0.7479270977113368,-0.8204740725775581,1.0033051875240908"
22,48,"-0.07730545869799489,0.7479270977113368,-0.8204740725775581"
22,49,"-1.306733552940472,-0.07730545869799489,0.7479270977113368"
22,50,"-0.3434008544381505,-1.306733552940472,-0.07730545869799489"
22,51,"-0.8406838494692259,-0.3434008544381505,-1.306733552940472"
22,52,"1.3208436517157243,-0.8406838494692259,-0.3434008544381505"
22,53,"0.23563987438189513,1.3208436517157243,-0.8406838494692259"
22,54,"1.2525591025211866,0.23563987438189513,1.3208436517157243"
22,55,"-1.1664899496619903,1.2525591025211866,0.23563987438189513"
22,56,"-0.4279144668941706,-1.1664899496619903,1.2525591025211866"
22,57,"-0.6783932168544019,-0.4279144668941706,-1.1664899496619903"
22,58,"0.8820465261741413,-0.6783932168544019,-0.4279144668941706"
22,59,"-0.86211846132401,0.8820465261741413,-0.6783932168544019"
22,60,"-0.5087535744608036,-0.86211846132401,0.8820465261741413"
22,61,"-0.1636563235987086,-0.5087535744608036,-0.86211846132401"
22,62,"-0.5733636187659349,-0.1636563235987086,-0.5087535744608036"
22,63,"-1.0311456862360504,-0.5733636187659349,-0.1636563235987086"
22,64,"1.2228568546652718,-1.0311456862360504,-0.5733636187659349"
22,65,"-0.5366185698720248,1.2228568546652718,-1.0311456862360504"
22,66,"-0.028618268913547677,-0.5366185698720248,1.2228568546652718"
22,67,"0.6704562862933119,-0.028618268913547677,-0.5366185698720248"
22,68,"-1.0734024924640604,0.6704562862933119,-0.028618268913547677"
22,69,"2.653157882861177,-1.0734024924640604,0.6704562862933119"
22,70,"-0.996850307268392,2.653157882861177,-1.0734024924640604"
22,71,"-1.1511795126228643,-0.996850307268392,2.653157882861177"
22,72,"1.0033051875240908,-1.1511795126228643,-0.996850307268392"
22,73,"1.066690396866106,1.0033051875240908,-1.1511795126228643"
22,74,"0.5191891683466686,1.066690396866106,1.0033051875240908"
22,75,"-0.381064529554417,0.5191891683466686,1.066690396866106"
22,76,"0.6995461166676686,-0.381064529554417,0.5191891683466686"
22,77,"-1.3621573350221354,0.6995461166676686,-0.381064529554417"
22,78,"1.9935842552152772,-1.3621573350221354,0.6995461166676686"
22,79,"-0.5494793369848991,1.9935842552152772,-1.3621573350221354"
22,80,"0.11070670814257774,-0.5494793369848991,1.9935842552152772"
22,81,"0.13061027629344732,0.11070670814257774,-0.5494793369848991"
22,82,"-1.6833703041031562,0.13061027629344732,0.11070670814257774"
22,83,"-0.36054854392197005,-1.6833703041031562,0.13061027629344732"
22,84,"-0.3764713984426734,-0.36054854392197005,-1.6833703041031562"
22,85,"0.7479270977113368,-0.3764713984426734,-0.36054854392197005"
22,86,"-0.9965440985276128,0.7479270977113368,-0.3764713984426734"
22,87,"0.7350663305984625,-0.9965440985276128,0.7479270977113368"
22,88,"0.06355056206204505,0.7350663305984625,-0.9965440985276128"
22,89,"0.12693577140406015,0.06355056206204505,0.7350663305984625"
22,90,"-1.1046357840238896,0.12693577140406015,0.06355056206204505"
22,91,"-0.25490652835194494,-1.1046357840238896,0.12693577140406015"
22,92,"0.3265838703943524,-0.25490652835194494,-1.1046357840238896"
22,93,"-0.41229782111424634,0.3265838703943524,-0.25490652835194494"
22,94,"-1.4852532488167594,-0.41229782111424634,0.3265838703943524"
22,95,"-0.27787218391064356,-1.4852532488167594,-0.41229782111424634"
22,96,"0.911136356548498,-0.27787218391064356,-1.4852532488167594"
22,97,"0.8134557682388245,0.911136356548498,-0.27787218391064356"
22,98,"-0.29410124717212593,0.8134557682388245,0.911136356548498"
22,99,"0.36394133676983986,-0.29410124717212593,0.8134557682388245"
22,100,"0.35444886580559287,0.36394133676983986,-0.29410124717212593"
22,101,"-0.6584896487035323,0.35444886580559287,0.36394133676983986"
22,102,"-0.05770809928790438,-0.6584896487035323,0.35444886580559287"
22,103,"1.4298539634343577,-0.05770809928790438,-0.6584896487035323"
22,104,"-0.5344751086865329,1.4298539634343577,-0.05770809928790438"
22,105,"-0.3005316307285631,-0.5344751086865329,1.4298539634343577"
22,106,"-0.2475575185731706,-0.3005316307285631,-0.5344751086865329"
22,107,"0.5280692218293574,-0.2475575185731706,-0.3005316307285631"
22,108,"-0.5148777492764425,0.5280692218293574,-0.2475575185731706"
22,109,"0.20838729645225124,-0.5148777492764425,0.5280692218293574"
22,110,"0.6334050286586036,0.20838729645225124,-0.5148777492764425"
22,111,"1.7660711608137445,0.6334050286586036,0.20838729645225124"
22,112,"0.22553498593607083,1.7660711608137445,0.6334050286586036"
22,113,"0.8413207636500457,0.22553498593607083,1.7660711608137445"
22,114,"0.9086866866222463,0.8413207636500457,0.22553498593607083"
22,115,"-0.8293541260602662,0.9086866866222463,0.8413207636500457"
22,116,"-1.0764645798718895,-0.8293541260602662,0.9086866866222463"
22,117,"0.6196256353233921,-1.0764645798718895,-0.8293541260602662"
22,118,"0.2772842631283471,0.6196256353233921,-1.0764645798718895"
22,119,"1.8603834529748098,0.2772842631283471,0.6196256353233921"
22,120,"-0.34891261177223126,1.8603834529748098,0.2772842631283471"
22,121,"0.11560604799510037,-0.34891261177223126,1.8603834529748098"
22,122,"-1.694700027512116,0.11560604799510037,-0.34891261177223126"
22,123,"-0.09782144433044179,-1.694700027512116,0.11560604799510037"
22,124,"-0.10731391529470799,-0.09782144433044179,-1.694700027512116"
22,125,"-0.24449543116534156,-0.10731391529470799,-0.09782144433044179"
22,126,"0.13765307733144258,-0.24449543116534156,-0.10731391529470799"
22,127,"0.20134449541423674,0.13765307733144258,-0.24449543116534156"
22,128,"-0.3287028348805826,0.20134449541423674,0.13765307733144258"
22,129,"1.0688338580515784,-0.3287028348805826,0.20134449541423674"
22,130,"-1.3318426696846433,1.0688338580515784,-0.3287028348805826"
22,131,"0.17990988355945264,-1.3318426696846433,1.0688338580515784"
22,132,"-0.6848236004108391,0.17990988355945264,-1.3318426696846433"
22,133,"1.5201855419652568,-0.6848236004108391,0.17990988355945264"
22,134,"-1.8070786353793573,1.5201855419652568,-0.6848236004108391"
22,135,"1.1717199949545536,-1.8070786353793573,1.5201855419652568"
22,136,"1.334929253791734,1.1717199949545536,-1.8070786353793573"
22,137,"-0.04086661854486385,1.334929253791734,1.1717199949545536"
22,138,"1.5128365321864632,-0.04086661854486385,1.334929253791734"
22,139,"-1.5088313218570353,1.5128365321864632,-0.04086661854486385"
22,140,"0.23870196178972417,-1.5088313218570353,1.5128365321864632"
22,141,"-0.8804909857709651,0.23870196178972417,-1.5088313218570353"
22,142,"1.8564027393446436,-0.8804909857709651,0.23870196178972417"
22,143,"-0.16120665367245687,1.8564027393446436,-0.8804909857709651"
22,144,"-1.0651348564629297,-0.16120665367245687,1.8564027393446436"
22,145,"0.18787131081980432,-1.0651348564629297,-0.16120665367245687"
22,146,"0.028642765612809328,0.18787131081980432,-1.0651348564629297"
22,147,"2.1754722472401915,0.028642765612809328,0.18787131081980432"
22,148,"0.8201923605360407,2.1754722472401915,0.028642765612809328"
22,149,"-1.9491594911025327,0.8201923605360407,2.1754722472401915"
22,150,"0.6233001402127792,-1.9491594911025327,0.8201923605360407"
22,151,"-1.336742009537166,0.6233001402127792,-1.9491594911025327"
22,152,"0.1796036748186736,-1.336742009537166,0.6233001402127792"
22,153,"-0.7405535912332816,0.1796036748186736,-1.336742009537166"
22,154,"-0.31645448524926645,-0.7405535912332816,0.1796036748186736"
22,155,"-1.333986130870116,-0.31645448524926645,-0.7405535912332816"
22,156,"0.5210264207913622,-1.333986130870116,-0.31645448524926645"
22,157,"0.30423063231723113,0.5210264207913622,-1.333986130870116"
22,158,"1.9911345852890254,0.30423063231723113,0.5210264207913622"
22,159,"-0.40341776763155746,1.9911345852890254,0.30423063231723113"
22,160,"0.27942772431381974,-0.40341776763155746,1.9911345852890254"
22,161,"-1.7354257900362116,0.27942772431381974,-0.40341776763155746"
22,162,"-0.3528933254024167,-1.7354257900362116,0.27942772431381974"
22,163,"0.0038398576094171312,-0.3528933254024167,-1.7354257900362116"
22,164,"0.9644166774446887,0.0038398576094171312,-0.3528933254024167"
22,165,"-0.5840809246933366,0.9644166774446887,0.0038398576094171312"
22,166,"0.33699496758097497,-0.5840809246933366,0.9644166774446887"
22,167,"-1.1569974786977242,0.33699496758097497,-0.5840809246933366"
22,168,"-0.8216989075406936,-1.1569974786977242,0.33699496758097497"
22,169,"-1.5219982977106887,-0.8216989075406936,-1.1569974786977242"
22,170,"-0.30267509191405495,-1.5219982977106887,-0.8216989075406936"
23,1,"-0.25493414972227224,-0.5950153700098721,-0.8980868945163868"
23,2,"-0.3135085501317066,-0.25493414972227224,-0.5950153700098721"
23,3,"1.0689638655018556,-0.3135085501317066,-0.25493414972227224"
23,4,"-1.147829487306842,1.0689638655018556,-0.3135085501317066"
23,5,"0.8396203176301046,-1.147829487306842,1.0689638655018556"
23,6,"0.44009045215083203,0.8396203176301046,-1.147829487306842"
23,7,"-1.4669288328209245,0.44009045215083203,0.8396203176301046"
23,8,"-1.6149676159452468,-1.4669288328209245,0.44009045215083203"
23,9,"-0.9117833961046646,-1.6149676159452468,-1.4669288328209245"
23,10,"1.3082155209055428,-0.9117833961046646,-1.6149676159452468"
23,11,"1.8441275724127433,1.3082155209055428,-0.9117833961046646"
23,12,"1.8243113573488523,1.8441275724127433,1.3082155209055428"
23,13,"-1.5663013230677671,1.8243113573488523,1.8441275724127433"
23,14,"-0.01917947344750151,-1.5663013230677671,1.8243113573488523"
23,15,"-0.8208619387527065,-0.01917947344750151,-1.5663013230677671"
23,16,"-1.5357027556897016,-0.8208619387527065,-0.01917947344750151"
23,17,"-1.8239121188983118,-1.5357027556897016,-0.8208619387527065"
23,18,"0.08252433621863113,-1.8239121188983118,-1.5357027556897016"
23,19,"-0.7698643264559369,0.08252433621863113,-1.8239121188983118"
23,20,"1.010680880019828,-0.7698643264559369,0.08252433621863113"
23,21,"-1.469260152240196,1.010680880019828,-0.7698643264559369"
23,22,"-0.6151230000011697,-1.469260152240196,1.010680880019828"
23,23,"-0.8161992999141451,-0.6151230000011697,-1.469260152240196"
23,24,"-0.547514736842019,-0.8161992999141451,-0.6151230000011697"
23,25,"-0.2508543407385241,-0.547514736842019,-0.8161992999141451"
23,26,"-0.344107117509772,-0.2508543407385241,-0.547514736842019"
23,27,"1.0223374771162408,-0.344107117509772,-0.2508543407385241"
23,28,"-0.4994312738193526,1.0223374771162408,-0.344107117509772"
23,29,"0.07465613317855978,-0.4994312738193526,1.0223374771162408"
23,30,"-0.412298210523736,0.07465613317855978,-0.4994312738193526"
23,31,"0.2693213046885154,-0.412298210523736,0.07465613317855978"
23,32,"-0.8651570077190498,0.2693213046885154,-0.412298210523736"
23,33,"0.17169730400613092,-0.8651570077190498,0.2693213046885154"
23,34,"0.6397096774267558,0.17169730400613092,-0.8651570077190498"
23,35,"1.0771234834693335,0.6397096774267558,0.17169730400613092"
23,36,"0.40308075636974683,1.0771234834693335,0.6397096774267558"
23,37,"1.7118251953685453,0.40308075636974683,1.0771234834693335"
23,38,"3.044174243487576,1.7118251953685453,0.40308075636974683"
23,39,"0.7749262037450572,3.044174243487576,1.7118251953685453"
23,40,"0.8230096667677236,0.7749262037450572,3.044174243487576"
23,41,"-1.4439070535555236,0.8230096667677236,0.7749262037450572"
23,42,"-0.9627810084014343,-1.4439070535555236,0.8230096667677236"
23,43,"-0.6471786420162867,-0.9627810084014343,-1.4439070535555236"
23,44,"-0.38403096256496044,-0.6471786420162867,-0.9627810084014343"
23,45,"-0.47757515426359676,-0.38403096256496044,-0.6471786420162867"
23,46,"-0.8753565301783928,-0.47757515426359676,-0.38403096256496044"
23,47,"1.5410560479062285,-0.8753565301783928,-0.47757515426359676"
23,48,"0.06066821666287532,1.5410560479062285,-0.8753565301783928"
23,49,"1.2105915202231583,0.06066821666287532,1.5410560479062285"
23,50,"-1.2515732014648395,1.2105915202231583,0.06066821666287532"
23,51,"-1.2976167599956412,-1.2515732014648395,1.2105915202231583"
23,52,"1.5841854571629268,-1.2976167599956412,-1.2515732014648395"
23,53,"-0.3525581504046567,1.5841854571629268,-1.2976167599956412"
23,54,"-1.1865876726523854,-0.3525581504046567,1.5841854571629268"
23,55,"-1.2320484013283737,-1.1865876726523854,-0.3525581504046567"
23,56,"0.6796335224819442,-1.2320484013283737,-1.1865876726523854"
23,57,"1.3595045481297374,0.6796335224819442,-1.2320484013283737"
23,58,"0.9512322348281735,1.3595045481297374,0.6796335224819442"
23,59,"0.3686937949353582,0.9512322348281735,1.3595045481297374"
23,60,"1.2586749832458248,0.3686937949353582,0.9512322348281735"
23,61,"1.8857999070323899,1.2586749832458248,0.3686937949353582"
23,62,"1.1068478060651608,1.8857999070323899,1.2586749832458248"
23,63,"-1.806135808326286,1.1068478060651608,1.8857999070323899"
23,64,"-0.8567059748241468,-1.806135808326286,1.1068478060651608"
23,65,"0.6691425850951763,-0.8567059748241468,-1.806135808326286"
23,66,"-0.37791124908934737,0.6691425850951763,-0.8567059748241468"
23,67,"-0.8383468343973075,-0.37791124908934737,0.6691425850951763"
23,68,"-0.6667034421527527,-0.8383468343973075,-0.37791124908934737"
23,69,"-0.8567059748241468,-0.6667034421527527,-0.8383468343973075"
23,70,"-1.452649501377815,-0.8567059748241468,-0.6667034421527527"
23,71,"0.390549914491114,-1.452649501377815,-0.8567059748241468"
23,72,"-0.5038024977305074,0.390549914491114,-1.452649501377815"
23,73,"0.9949444739396851,-0.5038024977305074,0.390549914491114"
23,74,"1.1394862779350912,0.9949444739396851,-0.5038024977305074"
23,75,"0.7530700841893013,1.1394862779350912,0.9949444739396851"
23,76,"0.2247348207947655,0.7530700841893013,1.1394862779350912"
23,77,"-0.8561231449693335,0.2247348207947655,0.7530700841893013"
23,78,"0.17752560255431907,-0.8561231449693335,0.2247348207947655"
23,79,"-0.8450493777277522,0.17752560255431907,-0.8561231449693335"
23,80,"-0.9601582740547377,-0.8450493777277522,0.17752560255431907"
23,81,"0.36257408145974507,-0.9601582740547377,-0.8450493777277522"
23,82,"-0.12700299658922895,0.36257408145974507,-0.9601582740547377"
23,83,"1.0339940742126352,-0.12700299658922895,0.36257408145974507"
23,84,"0.07349047346891482,1.0339940742126352,-0.12700299658922895"
23,85,"0.03997775681676446,0.07349047346891482,1.0339940742126352"
23,86,"-1.699769359821592,0.03997775681676446,0.07349047346891482"
23,87,"0.29380015859096775,-1.699769359821592,0.03997775681676446"
23,88,"-0.8957555750970969,0.29380015859096775,-1.699769359821592"
23,89,"-0.024133527213469657,-0.8957555750970969,0.29380015859096775"
23,90,"-1.0225210685204953,-0.024133527213469657,-0.8957555750970969"
23,91,"-0.9088692468305614,-1.0225210685204953,-0.024133527213469657"
23,92,"-0.5658738772688583,-0.9088692468305614,-1.0225210685204953"
23,93,"1.2283678307951842,-0.5658738772688583,-0.9088692468305614"
23,94,"1.1287039256209166,1.2283678307951842,-0.5658738772688583"
23,95,"-1.6863642731607391,1.1287039256209166,1.2283678307951842"
23,96,"0.26553291063217394,-1.6863642731607391,1.1287039256209166"
23,97,"0.006756455092002457,0.26553291063217394,-1.6863642731607391"
23,98,"-0.15206468034651294,0.006756455092002457,0.26553291063217394"
23,99,"0.7510301796974181,-0.15206468034651294,0.006756455092002457"
23,100,"-0.3598435235899147,0.7510301796974181,-0.15206468034651294"
23,101,"1.0608042475343775,-0.3598435235899147,0.7510301796974181"
23,102,"0.8763385984837648,1.0608042475343775,-0.3598435235899147"
23,103,"-2.2942558117382266,0.8763385984837648,1.0608042475343775"
23,104,"-0.759373389069169,-2.2942558117382266,0.8763385984837648"
23,105,"-1.2489504671181613,-0.759373389069169,-2.2942558117382266"
23,106,"-0.8712767211946629,-1.2489504671181613,-0.759373389069169"
23,107,"-0.05473209459153511,-0.8712767211946629,-1.2489504671181613"
23,108,"0.381224636813991,-0.05473209459153511,-0.8712767211946629"
23,109,"0.373939263628733,0.381224636813991,-0.05473209459153511"
23,110,"-1.5916544217524395,0.373939263628733,0.381224636813991"
23,111,"-0.9348051753700654,-1.5916544217524395,0.373939263628733"
23,112,"-0.4883575065777713,-0.9348051753700654,-1.5916544217524395"
23,113,"0.32148457669493,-0.4883575065777713,-0.9348051753700654"
23,114,"-1.0956662153004457,0.32148457669493,-0.4883575065777713"
23,115,"-0.47844939904583506,-1.0956662153004457,0.32148457669493"
23,116,"-1.1408355290490089,-0.47844939904583506,-1.0956662153004457"
23,117,"-0.4350285748617301,-1.1408355290490089,-0.47844939904583506"
23,118,"1.311129670179646,-0.4350285748617301,-1.1408355290490089"
23,119,"-1.0971232899374972,1.311129670179646,-0.4350285748617301"
23,120,"-1.669753622298358,-1.0971232899374972,1.311129670179646"
23,121,"0.5962888532426509,-1.669753622298358,-1.0971232899374972"
23,122,"0.4124060340468698,0.5962888532426509,-1.669753622298358"
23,123,"-2.0462617085122115,0.4124060340468698,0.5962888532426509"
